"architecture","n_people","replication","estimate","se","df","rejected"
"spaced",12,659,-0.00759655218405108,0.0125326809154555,10.9991966815168,"false"
"spaced",12,660,-0.0369428118680293,0.0125689641377865,10.9993189822811,"true"
"spaced",12,661,-0.00682296202819295,0.0129421503817481,10.9995391221577,"false"
"spaced",12,662,-0.00711126415406387,0.0135519957797263,10.9990285063382,"false"
"spaced",12,663,0.00126110820916804,0.00905479061081579,10.9998360987666,"false"
"spaced",12,664,0.0138173056548345,0.0132081161858033,10.9997675551809,"false"
"spaced",12,665,0.0298337708391431,0.0119440604432178,10.9994914937051,"true"
"spaced",12,666,-0.00292106358008065,0.010643401160822,10.9989089956695,"false"
"spaced",12,667,-0.00901251826250653,0.013850770055517,10.9998228555171,"false"
"spaced",12,668,0.0147056504091957,0.0096519672057334,10.9999336089096,"false"
"spaced",12,669,0.00695370466541782,0.0143334548910137,10.9995280475652,"false"
"spaced",12,670,0.0145056576012331,0.0146260236328365,10.9998120652537,"false"
"spaced",12,671,-0.00536901308673001,0.0156094793694777,10.999585202047,"false"
"spaced",12,672,0.0121654927625058,0.0177527680852358,10.9998857795381,"false"
"spaced",12,673,0.00915606546685539,0.0109932753690181,10.9995289978524,"false"
"spaced",12,674,0.00603588339031334,0.0110215582820542,10.9987214877397,"false"
"spaced",12,675,-0.00727310508743979,0.00931296212030356,10.9998252711923,"false"
"spaced",12,676,-0.00701025198517201,0.0117439093456366,10.9993239948826,"false"
"spaced",12,677,0.00808511093796322,0.00965223873491162,10.9992551641905,"false"
"spaced",12,678,0.021465059075377,0.0156347529701725,10.9993636418871,"false"
"spaced",12,679,-0.0151293014118055,0.00879364731122134,10.9995911968223,"false"
"spaced",12,680,-0.00892424009438187,0.0118522416047251,10.999320503768,"false"
"spaced",12,681,-0.0141095228991714,0.0159223091147967,10.9997573083726,"false"
"spaced",12,682,-0.0230348219039943,0.0183409235574646,10.9993449423217,"false"
"spaced",12,683,0.0238421792654756,0.00795713649253175,10.9996442230256,"true"
"spaced",12,684,-0.000636175869733343,0.0122868640389874,10.9997800365308,"false"
"spaced",12,685,-0.0280261740411448,0.0144002347512601,10.9995183865895,"false"
"spaced",12,686,-0.000713404099513188,0.0159104114178936,10.9999057689401,"false"
"spaced",12,687,-0.00214412417215151,0.012905739634164,10.9994327103024,"false"
"spaced",12,688,-0.0236442594305137,0.0147148179441838,10.9993927567753,"false"
"spaced",12,689,-0.00888118290766262,0.0123988733528784,10.9998259106843,"false"
"spaced",12,690,0.00282740677035097,0.0119052882824421,10.9994247320722,"false"
"spaced",12,691,0.00661955615102024,0.0149662150662255,10.9999262597508,"false"
"spaced",12,692,0.008292990049717,0.011474511840676,10.9999181430972,"false"
"spaced",12,693,-0.012836446940547,0.0109866395219044,10.99978750193,"false"
"spaced",12,694,-0.0076194883310513,0.0123741091917852,10.9996822064447,"false"
"spaced",12,695,-0.0145862029408587,0.0133147544483988,10.9993898294774,"false"
"spaced",12,696,0.00279316911325785,0.00955936642610957,10.9999443397304,"false"
"spaced",12,697,-0.00498565843520846,0.0103313255256672,10.9994678854404,"false"
"spaced",12,698,-0.00689617304880133,0.0167943028783467,10.9998740070293,"false"
"spaced",12,699,-0.00887139656940142,0.0122478891393889,10.9996258279453,"false"
"spaced",12,700,-0.00122098462692803,0.0119369250756172,10.9996245073535,"false"
"spaced",12,701,-0.00342675783181294,0.00821576018051441,10.9995584574995,"false"
"spaced",12,702,-0.0209178464448622,0.016644126177104,10.9995175058993,"false"
"spaced",12,703,0.0236295446198202,0.012451460065559,10.9999133964836,"false"
"spaced",12,704,-0.00428643396230627,0.00920738741940777,10.9996041701131,"false"
"spaced",12,705,0.010221854741576,0.0147610447085704,10.9998810090507,"false"
"spaced",12,706,-0.00541870915402663,0.0145006470237068,10.9997167931311,"false"
"spaced",12,707,-0.00456574340406056,0.0177864033910234,10.9999653211187,"false"
"spaced",12,708,-0.00185320644166228,0.0093466002889786,10.9999465472989,"false"
"spaced",12,709,-0.0100864036890507,0.0148071360478433,10.9997952610814,"false"
"spaced",12,710,-0.000190637301140303,0.014803018738386,10.999763530583,"false"
"spaced",12,711,-0.00526346583948402,0.0160221430759045,10.9999318737401,"false"
"spaced",12,712,0.00253097507875298,0.0126036254588422,10.9999975321512,"false"
"spaced",12,713,0.0171419746295995,0.0162274330200619,10.9985536870981,"false"
"spaced",12,714,0.0210912690571123,0.0143875997279557,10.9999580256544,"false"
"spaced",12,715,-0.00920842872972808,0.01696273538235,10.9983912411941,"false"
"spaced",12,716,-0.0101283748561733,0.00998260083389805,10.9993031337551,"false"
"spaced",12,717,0.00689579384455325,0.0101569608191706,10.9989479931744,"false"
"spaced",12,718,-0.00278402702391483,0.0151053067970347,10.9996728642052,"false"
"spaced",12,719,-0.016892097470982,0.0102586758890875,10.9998340154386,"false"
"spaced",12,720,-0.0173924295931393,0.0118975938706811,10.9992493885939,"false"
"spaced",12,721,0.00800202772755581,0.0161607023130085,10.9998512302341,"false"
"spaced",12,722,0.0147686914705552,0.0079811402637408,10.9998762464123,"false"
"spaced",12,723,0.0324617402343937,0.0122488542742839,10.9999488701075,"true"
"spaced",12,724,-0.000714728405427889,0.00806940450822509,10.9992214764345,"false"
"spaced",12,725,-0.0253750699418057,0.0178933339407714,10.9998013971276,"false"
"spaced",12,726,0.0162050119919217,0.00986866827860792,10.9998590042737,"false"
"spaced",12,727,-0.0242775203648425,0.013444033423976,10.9993640730646,"false"
"spaced",12,728,-0.00068526229216045,0.0119938224499304,10.9999660441133,"false"
"spaced",12,729,0.00739587779746726,0.0114017193050729,10.9997415163611,"false"
"spaced",12,730,-0.0187153819648307,0.0149390490890617,10.9998590450676,"false"
"spaced",12,731,0.0223585810991935,0.0108662769209354,10.9996294903806,"false"
"spaced",12,732,7.45820314443849e-05,0.0147400673002919,10.9999499770355,"false"
"spaced",12,733,0.00931327288477581,0.00970795126616218,10.999323934885,"false"
"spaced",12,734,0.00851705698082018,0.0161619500772366,10.9996735349958,"false"
"spaced",12,735,-0.0118657882901504,0.0180251873294271,10.99965841503,"false"
"spaced",12,736,-0.00414706503086844,0.0157933101145207,10.9999488271252,"false"
"spaced",12,737,-0.00891302369629042,0.0105355869262912,10.9995473440122,"false"
"spaced",12,738,0.00445095645433463,0.013355603691795,10.9997225825219,"false"
"spaced",12,739,-0.00212880687562767,0.011774610125132,10.9998055401859,"false"
"spaced",12,740,-0.0107705326226225,0.00987068655136446,10.9997951279538,"false"
"spaced",12,741,0.00317182474315683,0.00888560002803455,10.9997605798391,"false"
"spaced",12,742,0.000864305932551972,0.0126887691986648,10.999595597807,"false"
"spaced",12,743,-0.0157584094569424,0.0123988687331975,10.9997680405251,"false"
"spaced",12,744,-0.0172322202697385,0.008100249216289,10.9999397991846,"false"
"spaced",12,745,0.0170191071087123,0.00904743143403092,10.9996182324896,"false"
"spaced",12,746,-0.000345017091669252,0.0145820842480185,10.9999135560828,"false"
"spaced",12,747,-0.0019431925596351,0.0147295503608785,10.9996786729367,"false"
"spaced",12,748,-0.000629236012088886,0.0118347596155332,10.999578711164,"false"
"spaced",12,749,0.00111630315349272,0.0104173610638765,10.9998667957148,"false"
"spaced",12,750,0.0102824206945886,0.0128690410276537,10.9998508070042,"false"
"spaced",12,751,0.0105520479531083,0.0139787155680566,10.9998168206789,"false"
"spaced",12,752,-0.0161710468305908,0.0139128861029202,10.9994173559893,"false"
"spaced",12,753,-0.000773172279733877,0.00921618731690499,10.998491212743,"false"
"spaced",12,754,0.00256592800978571,0.0185826420685303,10.9998436044902,"false"
"spaced",12,755,-0.00648003697777661,0.00916692678773485,10.9992915697395,"false"
"spaced",12,756,-0.0189140885183564,0.00993932624261012,10.9992702759513,"false"
"spaced",12,757,-0.00370892860992711,0.0119385231369275,10.9992229740836,"false"
"spaced",12,758,-0.00302199116307164,0.0138903602832702,10.9997514437288,"false"
"spaced",12,759,0.00341717178964383,0.0158524765989668,10.9999133964102,"false"
"spaced",12,760,-0.00974738494016147,0.0144341089796052,10.9997999737044,"false"
"spaced",12,761,-0.0065739780608096,0.0097238801160679,10.9993614387471,"false"
"spaced",12,762,-0.0170355673152813,0.0056780068418788,10.9994642350898,"true"
"spaced",12,763,-0.0103059671501291,0.0147159266303463,10.9997236517399,"false"
"spaced",12,764,-0.0140665410063471,0.00958827289544692,10.999944563161,"false"
"spaced",12,765,-0.0229714051987905,0.00920407942631927,10.9993189918742,"true"
"spaced",12,766,-0.00168492701739685,0.0110964181730471,10.9998451924431,"false"
"spaced",12,767,-0.0141575249620632,0.00826283005224847,10.9996520076041,"false"
"spaced",12,768,0.0100557866616476,0.0170783913416161,10.9997060278204,"false"
"spaced",12,769,-0.013130807176659,0.011222828753096,10.999874285959,"false"
"spaced",12,770,-0.0136422615905626,0.0122054869815585,10.9998581772836,"false"
"spaced",12,771,0.0102953495245536,0.0132723209606104,10.9997431641808,"false"
"spaced",12,772,-0.00968020174327271,0.0174855079514409,10.9995251116868,"false"
"spaced",12,773,0.0255642933251053,0.00854364600787717,10.9999425330217,"true"
"spaced",12,774,-0.0188204541742698,0.00747125274040577,10.9997867755595,"true"
"spaced",12,775,0.00419820070937963,0.0141353007631239,10.999460687267,"false"
"spaced",12,776,0.0136116320920127,0.0138841248874016,10.9994306085784,"false"
"spaced",12,777,0.00920036259193667,0.0127125834525621,10.9992296321115,"false"
"spaced",12,778,-0.00341775272235113,0.0137741329142211,10.9994827888574,"false"
"spaced",12,779,-0.00704290521774507,0.011601113800815,10.9998183508085,"false"
"spaced",12,780,0.0145511561214446,0.0145878081475626,10.9992972619942,"false"
"spaced",12,781,0.0136830321541396,0.0135249690654018,10.9996484469004,"false"
"spaced",12,782,-0.0165514568045783,0.014727108140881,10.9996675933262,"false"
"spaced",12,783,0.00553589892722247,0.0112753770166936,10.999836481536,"false"
"spaced",12,784,0.0201833794484649,0.0132590018158643,10.9992551166673,"false"
"spaced",12,785,0.0203967917421331,0.0150254967791343,10.9997485594495,"false"
"spaced",12,786,-0.00236479446785025,0.0133180143446883,10.9993532173026,"false"
"spaced",12,787,-0.00377209761930002,0.0143726074779993,10.9996614937451,"false"
"spaced",12,788,0.0102799054227668,0.0144616601913263,10.9994982439929,"false"
"spaced",12,789,0.019581600972041,0.00935405521500405,10.9996979363326,"false"
"spaced",12,790,0.00466976711179106,0.0160712382160956,10.999625101752,"false"
"spaced",12,791,0.00621846540706766,0.013741455101979,10.9998192138605,"false"
"spaced",12,792,0.00373923899079294,0.00970337376585308,10.9998069967356,"false"
"spaced",12,793,-0.0103700514374009,0.0159332929135291,10.99997052386,"false"
"spaced",12,794,0.0074671593470271,0.00981529134235536,10.9996245382448,"false"
"spaced",12,795,-0.00862289025038948,0.0118908157436463,10.9998521311249,"false"
"spaced",12,796,-0.00516357661151279,0.0128708976215347,10.9998165737892,"false"
"spaced",12,797,0.00842700708650787,0.0141416891099621,10.9996729472059,"false"
"spaced",12,798,0.00849108710562306,0.01154791567052,10.9985787542855,"false"
"spaced",12,799,-0.00563294334909584,0.0134905935810512,10.9995885088034,"false"
"spaced",12,800,0.0186404302932734,0.0101265589825074,10.9999770764977,"false"
"spaced",12,801,-0.00356657527558738,0.0118106063983369,10.9999532754581,"false"
"spaced",12,802,-0.0119262289353623,0.014320850306066,10.99954858807,"false"
"spaced",12,803,0.00632135748262666,0.0139025616095883,10.9997431346167,"false"
"spaced",12,804,-0.0174333152386497,0.0110738311197506,10.9985964659372,"false"
"spaced",12,805,-0.00982184850893487,0.0113860815814823,10.9980563077723,"false"
"spaced",12,806,-0.000416880339650442,0.0123696853565743,10.9999142902659,"false"
"spaced",12,807,-0.0126310608353868,0.0146359935838112,10.9997684098207,"false"
"spaced",12,808,0.00353088304637941,0.0153954591664977,10.9993934726599,"false"
"spaced",12,809,-0.00813356991778008,0.00938293472005923,10.9997018231597,"false"
"spaced",12,810,-0.0044321217165626,0.0134594097660783,10.9996083913527,"false"
"spaced",12,811,0.000280030022853482,0.0100777188635529,10.9996618178562,"false"
"spaced",12,812,0.00117008162579375,0.00899601817518643,10.9997104031289,"false"
"spaced",12,813,-0.0102119062280469,0.00815404404727156,10.9999322661139,"false"
"spaced",12,814,0.0152284735514324,0.0136879264075154,10.9997206526755,"false"
"spaced",12,815,0.0151205249640183,0.0123306915432345,10.9995626288829,"false"
"spaced",12,816,0.00185362842431786,0.0109211332568984,10.9994104617121,"false"
"spaced",12,817,-0.012150360742625,0.0161171987980221,10.9997417880615,"false"
"spaced",12,818,0.00283671495563415,0.0122180853248433,10.9997234496959,"false"
"spaced",12,819,0.0109301326932519,0.0120172322019432,10.9988888777668,"false"
"spaced",12,820,-0.00529268533940934,0.0153320410358688,10.999514660102,"false"
"spaced",12,821,0.00354853139026049,0.0119798090906144,10.9998262632355,"false"
"spaced",12,822,-0.026658500283838,0.00925615725113924,10.9997357794158,"true"
"spaced",12,823,0.0148868225193954,0.013056439384316,10.9998491746286,"false"
"spaced",12,824,0.0182573536986245,0.012433873129735,10.9997811952155,"false"
"spaced",12,825,0.0189469343888977,0.010500180104713,10.9999876275067,"false"
"spaced",12,826,0.0217556708649861,0.0158876856314071,10.9995323149117,"false"
"spaced",12,827,0.0221218500553142,0.0128164221579515,10.99962604997,"false"
"spaced",12,828,-0.0162616448834022,0.0122414351774805,10.9999754678146,"false"
"spaced",12,829,0.0167722768272932,0.00920544781088015,10.9994269914954,"false"
"spaced",12,830,-0.00299688434456816,0.0153373987558169,10.9995362122223,"false"
"spaced",12,831,0.0114351130141963,0.0103641971161254,10.9995828625472,"false"
"spaced",12,832,0.0212382094058571,0.0154837154052793,10.999794189307,"false"
"spaced",12,833,-0.018666798619399,0.0143960890918909,10.99991373836,"false"
"spaced",12,834,-0.00296668921099433,0.0111773087906364,10.9997596320264,"false"
"spaced",12,835,-0.0155650196315251,0.0114482118480275,10.9998018584014,"false"
"spaced",12,836,-0.00129445889787128,0.014448957887811,10.9997220176803,"false"
"spaced",12,837,0.0197359353514456,0.0127060372961211,10.9989542276734,"false"
"spaced",12,838,-0.0132480084975737,0.01253293243337,10.999724854753,"false"
"spaced",12,839,-0.00181070335485088,0.0127939887922667,10.999591710685,"false"
"spaced",12,840,-0.0244841325889367,0.0167063023423225,10.9998169247473,"false"
"spaced",12,841,-0.0335567804018569,0.00906287081017089,10.9994438137431,"true"
"spaced",12,842,-0.0320145283726516,0.0142910711538766,10.9993016411182,"true"
"spaced",12,843,0.00112272739390979,0.0130141730169467,10.9995936147712,"false"
"spaced",12,844,0.00115806649219006,0.0124716519326354,10.9998796733892,"false"
"spaced",12,845,-0.0244858742592802,0.0123042343980007,10.9998631958429,"false"
"spaced",12,846,-0.00188584918711465,0.0102085930433648,10.9998781549541,"false"
"spaced",12,847,0.00197574956939099,0.0136251358338835,10.9998397815661,"false"
"spaced",12,848,0.0102458543820201,0.00916481211560282,10.9998677001578,"false"
"spaced",12,849,-0.0115478717017233,0.00861529823519725,10.9998787963374,"false"
"spaced",12,850,-0.0123631774705949,0.00910718640078311,10.9997097241169,"false"
"spaced",12,851,-0.00587750953527879,0.0120684591976459,10.9982969953226,"false"
"spaced",12,852,-0.0103151066906034,0.013370439941845,10.999658918784,"false"
"spaced",12,853,0.015041291643242,0.0134277463259053,10.9997603186742,"false"
"spaced",12,854,-0.0049678427769155,0.0119569098607495,10.9998790220531,"false"
"spaced",12,855,-0.0118629146359322,0.0116873892608028,10.9999035105991,"false"
"spaced",12,856,-0.022975189023963,0.0164084940843121,10.9997197627166,"false"
"spaced",12,857,-0.0186320906911533,0.0191207993265249,10.9995731044874,"false"
"spaced",12,858,-0.0148320239334442,0.0131577568983825,10.9997482729247,"false"
"spaced",12,859,-0.00302318177102756,0.00812539897100032,10.9995524636659,"false"
"spaced",12,860,0.00356421908949891,0.0133073758774586,10.9996789711467,"false"
"spaced",12,861,-0.0154272711346876,0.0138095012662392,10.9995698770061,"false"
"spaced",12,862,0.00970638444116092,0.0127568498856735,10.9998400932556,"false"
"spaced",12,863,-0.0135072231506763,0.0124980830580511,10.9998296699671,"false"
"spaced",12,864,0.00433116021491901,0.0113267396257108,10.9997269124865,"false"
"spaced",12,865,0.0120337116187183,0.0137913814084695,10.9998891231487,"false"
"spaced",12,866,0.0183144308974144,0.0119837300112851,10.9997738400173,"false"
"spaced",12,867,-0.0056082733495006,0.011103676983756,10.999446067082,"false"
"spaced",12,868,-0.00530395866200841,0.00904246381372269,10.99986334611,"false"
"spaced",12,869,0.0192450182208495,0.0131214382027838,10.9996410332241,"false"
"spaced",12,870,-0.0076739842204817,0.0104887237713534,10.9991017779637,"false"
"spaced",12,871,0.000574168940408957,0.0122240470684356,10.999357803801,"false"
"spaced",12,872,-0.0101452945308661,0.0108484250738356,10.99971888895,"false"
"spaced",12,873,-0.0232692747452167,0.0127650238094535,10.999258487056,"false"
"spaced",12,874,-0.00325575713002238,0.0187426709813133,10.999983906498,"false"
"spaced",12,875,0.0138337329821209,0.0104837539687576,10.9998164698246,"false"
"spaced",12,876,0.00651842198250963,0.0127195926255189,10.9999135497037,"false"
"spaced",12,877,0.0013347278945866,0.00995066960363452,10.9999799451588,"false"
"spaced",12,878,-0.0241021732535775,0.0146477971205573,10.9991146803202,"false"
"spaced",12,879,0.0198585183408654,0.0124169238769386,10.9990782307037,"false"
"spaced",12,880,0.00542935037597516,0.0116201367839104,10.9992085240004,"false"
"spaced",12,881,0.00746129416188084,0.0136345589832429,10.9998199796868,"false"
"spaced",12,882,0.00984122238287385,0.0149542695371547,10.9997581743377,"false"
"spaced",12,883,0.0168616707471988,0.00911976743526581,10.99975362804,"false"
"spaced",12,884,-0.00636590207631867,0.0130372316700223,10.9998771732629,"false"
"spaced",12,885,-0.0133417206687639,0.0126870195069073,10.9996606202664,"false"
"spaced",12,886,-0.00923294647308368,0.0109781477589497,10.9997899879847,"false"
"spaced",12,887,-0.0132094837701687,0.011771692366209,10.9993758393925,"false"
"spaced",12,888,0.0214505208976301,0.0110411567218741,10.9997818416697,"false"
"spaced",12,889,0.00498315371458318,0.0132228340988509,10.9993182484312,"false"
"spaced",12,890,-0.0130680724753194,0.0146477287138449,10.9958977464851,"false"
"spaced",12,891,0.011829023347843,0.0121727055366164,10.9998600804052,"false"
"spaced",12,892,-0.00360539598686757,0.010041573033586,10.9999643257897,"false"
"spaced",12,893,-0.00489276917973642,0.013084203033051,10.999669493236,"false"
"spaced",12,894,0.00818500713177592,0.0109381297264092,10.9999434188487,"false"
"spaced",12,895,-0.00219539754456452,0.0114994209457269,10.9995855917586,"false"
"spaced",12,896,0.00450760707153415,0.0126572137547057,10.9994262744734,"false"
"spaced",12,897,0.00493959986660172,0.0102284663162211,10.9999147977691,"false"
"spaced",12,898,-0.000154160411451819,0.0162819301303887,10.9995101441063,"false"
"spaced",12,899,-0.00324691081333988,0.0126431130653167,10.9992853229726,"false"
"spaced",12,900,-0.00504463268797194,0.0104874035572575,10.9999615181568,"false"
"spaced",12,901,-0.00381993111019757,0.0115619967844262,10.9998390681333,"false"
"spaced",12,902,-0.0251017736307575,0.00975873338489251,10.999127710113,"true"
"spaced",12,903,-0.0113037698604205,0.014054732615536,10.9996544807202,"false"
"spaced",12,904,0.0139042772040777,0.0121766398297622,10.9993358249619,"false"
"spaced",12,905,-0.0152009991758484,0.0147171444552464,10.9996484956313,"false"
"spaced",12,906,0.0403150047555956,0.0165106657044456,10.9994529821687,"true"
"spaced",12,907,-0.00367253051267851,0.0119244165841871,10.9999048239537,"false"
"spaced",12,908,-0.0183480251180762,0.012028721353531,10.9996736328263,"false"
"spaced",12,909,3.68733572341689e-05,0.0145405587427473,10.9995718397239,"false"
"spaced",12,910,-0.0016586002705582,0.0116591130407453,10.9999054440787,"false"
"spaced",12,911,-0.00517724461453872,0.0148537837121379,10.9998756880435,"false"
"spaced",12,912,-0.0208845014408589,0.0116011216969063,10.999352737364,"false"
"spaced",12,913,0.00359010698734305,0.0137310447323344,10.9997998320862,"false"
"spaced",12,914,0.0125509155364445,0.0107144033196316,10.9994893066233,"false"
"spaced",12,915,0.00383268569323764,0.0138465772120563,10.9997342804443,"false"
"spaced",12,916,0.000966997731596737,0.0122615732835053,10.9996169010133,"false"
"spaced",12,917,-0.00449031478279696,0.0118445162749776,11.0000178598865,"false"
"spaced",12,918,-0.0175455640387791,0.013806627224138,10.9998012386823,"false"
"spaced",12,919,-0.00444470985923024,0.0109311034956303,10.9998595875831,"false"
"spaced",12,920,0.0153402725216241,0.0140139154590458,10.9998604945359,"false"
"spaced",12,921,0.00254321230208691,0.0115747671672276,10.9998425690435,"false"
"spaced",12,922,-0.0126027850768535,0.0126098609937229,10.9996926141676,"false"
"spaced",12,923,-0.0127697245037307,0.0118415042531715,10.9998108692885,"false"
"spaced",12,924,-0.00356415886223472,0.0107187040326572,10.9994910963136,"false"
"spaced",12,925,0.026079057800168,0.0131567611211165,10.9997042679471,"false"
"spaced",12,926,0.00871505728850862,0.0157131483451147,10.9996558522916,"false"
"spaced",12,927,0.0107612217297781,0.00943915114680759,10.9999981221153,"false"
"spaced",12,928,-0.00916857367331058,0.0104590866583128,10.9999245690132,"false"
"spaced",12,929,0.00197339509409298,0.0122347711441419,10.9997332971403,"false"
"spaced",12,930,0.00912992269315636,0.0112264052546767,10.9999255152948,"false"
"spaced",12,931,-0.0154426545682867,0.0164149766739053,10.9999861072502,"false"
"spaced",12,932,-0.00835968869372752,0.00983956648407713,10.9999500961043,"false"
"spaced",12,933,0.00105851396237134,0.0140439303010769,10.9999566477731,"false"
"spaced",12,934,0.00553300593245723,0.0126386730592245,10.999593245099,"false"
"spaced",12,935,0.00823326761933635,0.0147551753469545,10.9996118249022,"false"
"spaced",12,936,0.0109273106902321,0.00963257497216057,10.9998397598312,"false"
"spaced",12,937,-0.000811029464023454,0.0131726045508729,10.9999414343725,"false"
"spaced",12,938,-0.0110867986776621,0.0135491509103326,10.9998982246246,"false"
"spaced",12,939,0.00191033881905062,0.00525179150303468,10.9998957191576,"false"
"spaced",12,940,-0.0151440208602623,0.0091402105909475,10.9995852475328,"false"
"spaced",12,941,0.0142191806634923,0.0109199110401016,10.9997663826756,"false"
"spaced",12,942,-0.00974432326480809,0.0143156809574177,10.999928508677,"false"
"spaced",12,943,0.00818745849130599,0.0104948231682725,10.9994123697971,"false"
"spaced",12,944,0.00911534742768681,0.012500266654224,10.9997376303304,"false"
"spaced",12,945,-0.0124512981594085,0.0152998652257187,10.9998641601661,"false"
"spaced",12,946,-0.0176594759142897,0.00932082521366127,10.9998179480632,"false"
"spaced",12,947,-0.014378222591911,0.0109000145470233,10.9998502847321,"false"
"spaced",12,948,0.0123672722303174,0.01251810868956,10.9998850248698,"false"
"spaced",12,949,0.00858638154711086,0.00606766990993936,10.9998746424995,"false"
"spaced",12,950,-0.0340248540465911,0.0127385650793136,10.9999421468295,"true"
"spaced",12,951,0.0124846093057709,0.00899203228586722,10.9996528613615,"false"
"spaced",12,952,0.00453608354015849,0.00672551009598315,10.9998299265003,"false"
"spaced",12,953,0.00120911762953463,0.00831478538316665,10.9996355593452,"false"
"spaced",12,954,0.0102129308758394,0.0168999948099466,10.999525741268,"false"
"spaced",12,955,0.00715869581660819,0.0130083885251762,10.9996354810305,"false"
"spaced",12,956,0.0142114929402408,0.0152988294733358,10.9990989673531,"false"
"spaced",12,957,-0.000703508023453699,0.0151581806877482,10.9998766837457,"false"
"spaced",12,958,0.00948870578838019,0.0079098368471459,10.9998830722831,"false"
"spaced",12,959,-0.00265495225604267,0.0135002349309771,10.9997902923713,"false"
"spaced",12,960,0.0210836969695168,0.0103799624988083,10.9999523043398,"false"
"spaced",12,961,0.025972683336695,0.0146375863817891,10.999739621605,"false"
"spaced",12,962,-0.0066389580705096,0.0129833470962002,10.9996299094611,"false"
"spaced",12,963,0.0202487518849596,0.0120010775222245,10.9999519580161,"false"
"spaced",12,964,-0.00616533255263381,0.0124873072301191,10.9997926829265,"false"
"spaced",12,965,-0.00263343038157769,0.0130027641404534,10.9995257162283,"false"
"spaced",12,966,0.00440013832177776,0.011677025819483,10.9998479225534,"false"
"spaced",12,967,-0.00237818264584466,0.0139767785882526,10.9995346785233,"false"
"spaced",12,968,-0.00406632481148819,0.0172032517680762,10.9997974059022,"false"
"spaced",12,969,-0.00205230532279733,0.0121309445312802,10.9998100445383,"false"
"spaced",12,970,-0.000356083485781552,0.0144277414131563,10.9989122624075,"false"
"spaced",12,971,0.0030257129851746,0.0115173778224724,10.9999674953059,"false"
"spaced",12,972,0.00315325596841027,0.0135495948396213,10.9997868059844,"false"
"spaced",12,973,0.0135121846718231,0.00761783817190299,10.9990957063296,"false"
"spaced",12,974,-0.00900600714518957,0.0175697984196263,10.9993376789164,"false"
"spaced",12,975,-0.013467241940171,0.0140417668297196,10.9992340941405,"false"
"spaced",12,976,-0.0270841750559589,0.0144544127327771,10.999398751146,"false"
"spaced",12,977,-0.0115622767135626,0.0129431635781864,10.9998321694749,"false"
"spaced",12,978,2.18810816724261e-05,0.0107630276151566,10.9999882047742,"false"
"spaced",12,979,-0.00699428903302593,0.00835149489986738,10.9996312910256,"false"
"spaced",12,980,0.0154381636892225,0.0106468501977896,10.9998359271018,"false"
"spaced",12,981,0.00516557318132862,0.0148098278644441,10.9990472506782,"false"
"spaced",12,982,-0.00369178658979774,0.0140526105953445,10.9994691902665,"false"
"spaced",12,983,0.00665385353624515,0.00884511258966129,10.999877538015,"false"
"spaced",12,984,-0.00279178637183109,0.0104236993017938,10.9996607978595,"false"
"spaced",12,985,-0.0161878110809775,0.0117182511472365,10.9998335377319,"false"
"spaced",12,986,0.00112589983802016,0.00880736837742905,10.9994577344687,"false"
"spaced",12,987,-0.00870670590096576,0.0122007153913126,10.9996692681863,"false"
"spaced",12,988,-0.00387529333295177,0.00952104960657702,10.9991059609005,"false"
"spaced",12,989,0.00297929221429703,0.0143393400614723,10.9997845897878,"false"
"spaced",12,990,-0.00142567927157123,0.00938266383338124,10.9998935269249,"false"
"spaced",12,991,0.00132257186043788,0.00960691423445969,10.99947246371,"false"
"spaced",12,992,-0.0027798717569625,0.0108198020646748,10.9998905580777,"false"
"spaced",12,993,-0.000808761263382048,0.0137460757614982,10.9997924263679,"false"
"spaced",12,994,-0.0126422316502337,0.00940499986252029,10.9991485692049,"false"
"spaced",12,995,-0.0100503061489625,0.0114338499791996,10.999310091047,"false"
"spaced",12,996,0.00972830253204676,0.0135565353792324,10.9995442308688,"false"
"spaced",12,997,-0.0229614268746808,0.0119871288801377,10.9998681956008,"false"
"spaced",12,998,0.00197313203659623,0.00897728542062158,10.9991397616035,"false"
"spaced",12,999,-0.00191425935812242,0.0148474597843018,10.999988451531,"false"
"spaced",30,0,-0.0154285775218218,0.00728004863053016,28.9996499319198,"true"
"spaced",30,1,-0.0124427258358524,0.00947658536791911,28.9997197802544,"false"
"spaced",30,2,-0.000483069963405268,0.00701105025622602,28.9997936432518,"false"
"spaced",30,3,-0.00689902148197982,0.00681217662260493,28.9992069946511,"false"
"spaced",30,4,0.00100589965172443,0.00738375340674237,28.9994412330691,"false"
"spaced",30,5,-0.0122223895072947,0.00768670806209553,28.9997960733186,"false"
"spaced",30,6,-0.0146160465466758,0.00480247113764334,28.999813324897,"true"
"spaced",30,7,0.00432622177048432,0.00860325868704678,28.9997795771969,"false"
"spaced",30,8,-0.00904304146208705,0.00816378196712507,28.9996096997236,"false"
"spaced",30,9,-0.00157845167302761,0.0071631897344489,28.9996968117888,"false"
"spaced",30,10,-0.00222991379591898,0.00633403797319578,28.9989099890242,"false"
"spaced",30,11,0.00974490499792637,0.00624239201761048,28.9996749367006,"false"
"spaced",30,12,0.00578121328789641,0.00655308212158846,28.9997773592652,"false"
"spaced",30,13,-0.00563142761441889,0.00697846588786272,28.9992116767774,"false"
