architecture,n_people,replication,estimate,se,df,rejected
spaced,12,379,-0.010562148528683734,0.011115301141779539,10.999089337285852,false
spaced,12,380,0.0015294755449704604,0.011878346765217863,10.999895915000797,false
spaced,12,381,-0.02895235559852964,0.01125792157278265,10.999922478773538,true
spaced,12,382,-0.010109850755410469,0.01675054605838972,10.9994086411277,false
spaced,12,383,-0.00693780158056452,0.01378327442742211,10.99980342325052,false
spaced,12,384,-0.013396492242098868,0.007415953682455824,10.999939727286973,false
spaced,12,385,-0.008348905846606731,0.013325366071053949,10.999982936408705,false
spaced,12,386,1.4749627423992688e-5,0.011183186480192488,10.998874678832697,false
spaced,12,387,0.02028694817499153,0.015703434507254237,10.99974845020176,false
spaced,12,388,-0.017130114591015183,0.015564176840248554,10.999595269793753,false
spaced,12,389,-0.001475471638941088,0.014212458009187363,10.999991760871294,false
spaced,12,390,0.0059765241544553855,0.015949660088966304,10.999702987616823,false
spaced,12,391,0.01266019850159934,0.008344007135735696,10.999874824345135,false
spaced,12,392,-0.004979698157073104,0.011830795605725104,10.999847460808589,false
spaced,12,393,-0.0006482290003924635,0.014999565430680347,10.999757005605108,false
spaced,12,394,0.014422694180040546,0.014266094202961321,10.999802077340568,false
spaced,12,395,0.016338049323872433,0.009453462201093233,10.999656612687284,false
spaced,12,396,0.01062407915012958,0.01483241852994259,10.999913409701863,false
spaced,12,397,0.02461931741645767,0.020284026569936445,10.999197539128916,false
spaced,12,398,0.007887228629576165,0.01911311885395681,10.999951377363539,false
spaced,12,399,-0.016559161643763833,0.013527995463754718,10.99933079301869,false
spaced,12,400,-0.014443972054667716,0.010841432343827683,10.999857714680694,false
spaced,12,401,-0.01195982022871853,0.013963147475383464,10.999749197447258,false
spaced,12,402,-0.0034226803503514206,0.014914194936701586,10.999839776770694,false
spaced,12,403,-0.01719642336419397,0.012353285720795812,10.999854581633706,false
spaced,12,404,0.015387902358002808,0.012219714903408585,10.99983042808728,false
spaced,12,405,0.011770359065086368,0.01662220302572939,10.999989769962477,false
spaced,12,406,-0.0002844706021888684,0.012648780191500956,10.999816046365542,false
spaced,12,407,0.0010365535953802871,0.014651435070776535,10.999773463756823,false
spaced,12,408,-0.0013274628328917288,0.012318591147072391,10.999824602233137,false
spaced,12,409,0.0296899157359968,0.009543665698170212,10.99978636589779,true
spaced,12,410,-0.017107112763986104,0.010333429254892335,10.999867645303715,false
spaced,12,411,0.0014047511658961823,0.015431928699082864,10.999986960372055,false
spaced,12,412,-0.0005896566286081026,0.011231962355245503,10.999643920314465,false
spaced,12,413,0.005983720723942973,0.012359819846141533,10.999452141898301,false
spaced,12,414,-0.007858389866501773,0.00908945518713236,10.99993163902477,false
spaced,12,415,-0.019124889901167605,0.015676956545606628,10.999650342680782,false
spaced,12,416,0.0008996602188694415,0.013801997388249363,10.999764761962153,false
spaced,12,417,0.010449619507064656,0.011627921762082072,10.999478733700823,false
spaced,12,418,0.018479308655237794,0.010377650817074027,10.999911880981905,false
spaced,12,419,-0.0015056069546597259,0.016521514415341432,10.999896198185185,false
spaced,12,420,0.01636799324876934,0.014500831295983873,10.999732389569454,false
spaced,12,421,0.0042104395064019905,0.012760965119529321,10.999860124868666,false
spaced,12,422,0.02408041697522786,0.01207000554967756,10.999725208746462,false
spaced,12,423,-0.0060017952520825205,0.010165268914749897,10.99950321962106,false
spaced,12,424,-0.016422204321580196,0.008238253627572172,10.9994272349302,false
spaced,12,425,0.002527612913754151,0.00847787786279706,10.999699567245372,false
spaced,12,426,0.0022210335840762412,0.013104814789947308,10.998846736336814,false
spaced,12,427,0.0030717869531708287,0.013414909258005063,10.999639381890173,false
spaced,12,428,-0.0031762487957332037,0.012113943970312591,10.999449241105896,false
spaced,12,429,0.022319309305321697,0.0143743197821429,10.999530201912972,false
spaced,12,430,-0.016489092691330073,0.014770161912151082,10.999654421385385,false
spaced,12,431,0.011132385790339119,0.014461279906374342,10.999910393096021,false
spaced,12,432,-0.0023870692633586456,0.01496874014418788,10.999926904999192,false
spaced,12,433,-0.003316018923716791,0.012004150068751529,10.999462470624174,false
spaced,12,434,0.021121417791444566,0.012385318670997689,10.99981290120713,false
spaced,12,435,0.004687969476604295,0.011195534002355819,10.99989718191942,false
spaced,12,436,-0.007215236288729508,0.010573083311467437,10.99993426087632,false
spaced,12,437,0.00217354455351329,0.012749695971757418,10.999690907184892,false
spaced,12,438,-0.020185675964718264,0.014576257297719393,10.999580694920875,false
spaced,12,439,0.039808945530168484,0.01205788845283105,10.999671370147162,true
spaced,12,440,-0.014262963121333056,0.012809210341747536,10.999742387647006,false
spaced,12,441,0.0017468455418320908,0.01458867099449583,10.999723552056924,false
spaced,12,442,0.02649978163871234,0.011475101361760106,10.999793384570971,true
spaced,12,443,0.011972106705706283,0.010841438778827393,10.999797826079655,false
spaced,12,444,0.016226789267434705,0.014371526533510705,10.999919784921149,false
spaced,12,445,-0.03351042099173111,0.011597755434754173,10.999303659639297,true
spaced,12,446,0.02556840766724438,0.014702804482832036,10.99937766681686,false
spaced,12,447,0.005160176137824456,0.01342352133040077,10.999981784332926,false
spaced,12,448,-0.0012518044380107616,0.012507116099915512,10.999737645150923,false
spaced,12,449,-0.01317098249832884,0.011591604538992644,10.999811449374846,false
spaced,12,450,0.011550019822616414,0.01257275470711994,10.999607049257884,false
spaced,12,451,-0.015144036494416847,0.011466957812889941,10.998858523966193,false
spaced,12,452,-0.010741120916949778,0.018199538572264418,10.999735938700645,false
spaced,12,453,0.01972425841111367,0.016046198379528028,10.999064046917974,false
spaced,12,454,0.021696341166464135,0.014196735301895098,10.999936058713619,false
spaced,12,455,-0.01329158860208193,0.01351302511292589,10.999990206292596,false
spaced,12,456,-0.010633848273234566,0.010736712867570272,10.999649520018162,false
spaced,12,457,-0.02436671740440656,0.016423759767209185,10.999614202559561,false
spaced,12,458,0.006989915727384236,0.014938547266648072,10.99985725183418,false
spaced,12,459,0.0018208220352416674,0.007994521500945538,10.999061095859203,false
spaced,12,460,0.026883240841281422,0.012782205978292166,10.998984578186342,false
spaced,12,461,0.006121399981123981,0.0124674379564094,10.999708051577736,false
spaced,12,462,-0.01158635084859232,0.011470726925809879,10.99993318183035,false
spaced,12,463,0.014967113627281084,0.009815261404875042,10.999788240480749,false
spaced,12,464,0.005235350143072369,0.014125644592716603,10.999899239174166,false
spaced,12,465,0.011427172295554943,0.013185988145368968,10.998981430741045,false
spaced,12,466,0.026911086169935403,0.010908834917977667,10.999835582929508,true
spaced,12,467,-0.005204974215450395,0.014115555345968816,10.999771441000037,false
spaced,12,468,-0.004575500448115485,0.010516916413902781,10.999832969203831,false
spaced,12,469,-0.009340857734443868,0.012050244139069998,10.999479982156968,false
spaced,12,470,0.009207274181812426,0.008273938444035112,10.999712325398702,false
spaced,12,471,0.003274678417778327,0.014683108398059195,10.999776503816896,false
spaced,12,472,-0.012820826430041439,0.00745568794663561,10.999916268977893,false
spaced,12,473,-0.008568171183739266,0.009592182816699896,10.999003206972295,false
spaced,12,474,0.008241030804514616,0.01254062585487928,10.999755221642134,false
spaced,12,475,0.009497778803227965,0.00966842221039713,10.999764337838394,false
spaced,12,476,-0.011342610469360555,0.01649840011567715,10.999663606685107,false
spaced,12,477,0.015379519563656123,0.015376624600849074,10.999852109956437,false
spaced,12,478,-0.02003546028352361,0.013857053503934185,10.99968271045239,false
spaced,12,479,0.011693246426167609,0.01611922301411086,10.999654929317492,false
spaced,12,480,-0.009021218031900547,0.016125460742196646,10.999087260838452,false
spaced,12,481,-0.024079303448853628,0.01603256237911456,10.999526016393874,false
spaced,12,482,0.009417751760232601,0.013896309906697274,10.999524363655883,false
spaced,12,483,-0.007072296738247781,0.008060142373022341,10.999162917110496,false
spaced,12,484,0.005560905875409866,0.012286726280389394,10.999527475435514,false
spaced,12,485,-0.015187854849452152,0.012381908118131604,10.999477356905183,false
spaced,12,486,0.012601572565453313,0.01369672165035893,10.999670415213645,false
spaced,12,487,-0.0233580559809718,0.009909593142105065,10.999644627890849,true
spaced,12,488,-0.024979615652307406,0.01131258035226214,10.999671864115449,true
spaced,12,489,-0.008506416591105402,0.012108509330943021,10.999736424338018,false
spaced,12,490,0.008506019737441336,0.014157882387432682,10.999366249665028,false
spaced,12,491,0.014108061495367025,0.014967174683186299,10.999785333182272,false
spaced,12,492,0.00826791823635104,0.014476210534007182,10.999764691965026,false
spaced,12,493,-0.017886454233704992,0.019895366933788683,10.999794388970699,false
spaced,12,494,0.03421491561795154,0.015629158562293202,10.99918543575141,false
spaced,12,495,0.015759508298763797,0.01633805926228913,10.99984226487656,false
spaced,12,496,-0.014400654720557385,0.017891588221163407,10.999871933352168,false
spaced,12,497,-0.004205255454557136,0.013714423294895273,10.999379821634903,false
spaced,12,498,-0.002628336118446141,0.011388519736347594,10.999710905288659,false
spaced,12,499,0.012951628329039086,0.014146544366186798,10.999329293816716,false
spaced,12,500,0.005517991142089998,0.009664192092100796,10.999816396883865,false
spaced,12,501,0.012567292972012489,0.01487826545621138,10.999932986079566,false
spaced,12,502,0.009928048657571818,0.013047779701749355,10.999629381829518,false
spaced,12,503,0.007523256073698829,0.014366659875668346,10.999718401093476,false
spaced,12,504,-0.00805101234786729,0.012228784388345923,10.999447844927289,false
spaced,12,505,0.03302614476903483,0.017595607181158015,10.99969440097306,false
spaced,12,506,-0.00037364348602097027,0.01748128065237413,10.999953636998322,false
spaced,12,507,0.019572481923084965,0.01259552807198342,10.999799410671597,false
spaced,12,508,0.004756385584222658,0.014182898381093057,10.999821280663172,false
spaced,12,509,0.009069902963441507,0.010137179084758273,10.999742614009591,false
spaced,12,510,0.0009028770214457739,0.011695048368586128,10.999673330847589,false
spaced,12,511,0.003180593010329044,0.011735208996570946,10.999738395151022,false
spaced,12,512,-0.014457269826623445,0.016574440141739998,10.999932771692341,false
spaced,12,513,-0.01764581536599133,0.014955273500075044,10.999868442537373,false
spaced,12,514,-0.0028118079388576257,0.014664246348692397,10.999832576134462,false
spaced,12,515,-0.005673365387126154,0.011837358318104204,10.999657203126377,false
spaced,12,516,-0.0008348310485328291,0.012139691328878951,10.999656423989043,false
spaced,12,517,0.013431231307521467,0.010411235161992369,10.999387674731508,false
spaced,12,518,0.008363985684177505,0.011618008126752228,10.998694162741398,false
spaced,12,519,-0.02091385039410766,0.014461788468968255,10.999850226343241,false
spaced,12,520,-0.002649063015751569,0.013385744439849275,10.999689238917904,false
spaced,12,521,0.01682748343416322,0.013263784700650974,10.999813842317662,false
spaced,12,522,-0.0013457448181944502,0.012144677240444294,10.999539764894623,false
spaced,12,523,-0.0001667797038514411,0.010546404505913671,10.999804634915543,false
spaced,12,524,0.025159986730421857,0.009563413295897816,10.999026510554575,true
spaced,12,525,-0.01509060276858245,0.013007943692521765,10.999614201368525,false
spaced,12,526,-0.002241148775651391,0.01246633028069113,10.999901546962514,false
spaced,12,527,-0.0029608352421201223,0.011642733631657302,10.99932025283373,false
spaced,12,528,-0.015583627790641846,0.010954229465138963,10.999947572339972,false
spaced,12,529,0.01515910304916323,0.009669790846210771,10.999847914928985,false
spaced,12,530,-0.00560430924736273,0.01310121793252056,10.99999694406285,false
spaced,12,531,0.005791230901651064,0.01442289698250708,10.999917841396417,false
spaced,12,532,-0.005848210090022392,0.010999097655974233,10.99956538847725,false
spaced,12,533,-0.00023021729577368873,0.012789658734511287,10.998886414645266,false
spaced,12,534,0.010147398869099307,0.008162332735183759,10.999926560687497,false
spaced,12,535,-0.005449126129338756,0.015921228834137297,10.998992929537186,false
spaced,12,536,-0.0001482551256489921,0.011639248211481297,10.999796691485663,false
spaced,12,537,-0.002449745192557342,0.011796697947286786,10.999330695033777,false
spaced,12,538,-0.0007778759929686319,0.015505279811790076,10.999508116326865,false
spaced,12,539,-0.024542431016633656,0.01466138666685255,10.999379964303783,false
spaced,12,540,-0.008309546686859808,0.014899060765638529,10.999201404602596,false
spaced,12,541,-0.0171484090918106,0.008656046036962545,10.999815452102405,false
spaced,12,542,-0.011415119165505956,0.014484576618257016,10.999913784174908,false
spaced,12,543,0.016639112197326333,0.013092917549001845,10.999662652367157,false
spaced,12,544,-0.01456922715346653,0.006637929929159701,10.999117604501597,false
spaced,12,545,-0.007607347811039529,0.013049477063244245,10.99967442376192,false
spaced,12,546,0.014663035044339287,0.008407960841335762,10.999917792522265,false
spaced,12,547,-0.010123261196843938,0.008640862153410074,10.999916919978105,false
spaced,12,548,-0.002346009959639579,0.009090866739540437,10.999686838517269,false
spaced,12,549,0.006384591268815605,0.009860006263911826,10.999784937454775,false
spaced,12,550,0.007430651154039987,0.01178320794220108,10.999924357928617,false
spaced,12,551,-0.0058061704669473855,0.013592045959404423,10.999019400541586,false
spaced,12,552,0.00015271864694362295,0.007086271354271405,10.999823205117426,false
spaced,12,553,0.01225859921320901,0.013611077273306077,10.999949967034025,false
spaced,12,554,0.004908271908642869,0.012119749339941097,10.999662747154003,false
spaced,12,555,0.02081987602463807,0.011486389812261131,10.999710689869604,false
spaced,12,556,0.013908639194673576,0.00994523258653714,10.999685322813487,false
spaced,12,557,-0.01020301269798645,0.010196566074392555,10.99944977656301,false
spaced,12,558,-0.00980459586685313,0.014299616082675576,10.999271417785073,false
spaced,12,559,0.01975032333654826,0.01743709867813759,10.999905940106485,false
spaced,12,560,0.008070172827037102,0.013101641258286171,10.999852534725726,false
spaced,12,561,-0.016714756526431587,0.011618546295451233,11.000022920252318,false
spaced,12,562,-0.011563997871825544,0.014101907916214768,10.999761086331095,false
spaced,12,563,0.0037525533837815352,0.015261428492107581,10.999749051033142,false
spaced,12,564,0.0036208196249101687,0.013904850033067942,10.999515256399082,false
spaced,12,565,-0.00010736264061799002,0.010692715622480175,10.99975811132444,false
spaced,12,566,0.02511253665228159,0.01043833708828935,10.999772955846725,true
spaced,12,567,0.0020469944427229107,0.013053366820692627,10.999878239850704,false
spaced,12,568,-0.027858151317977642,0.012077422788407939,10.9989846809318,true
spaced,12,569,-0.0045447595286323,0.00964303524683031,10.999254380045624,false
spaced,12,570,-0.007866903933432097,0.018225333001780655,10.999939414693388,false
spaced,12,571,-0.021634047106623068,0.0182471616861459,10.999755698557792,false
spaced,12,572,-0.002926040831116385,0.009050991689890743,10.999634244049716,false
spaced,12,573,-0.0018915934835650756,0.009588279773793593,10.999226343574131,false
spaced,12,574,-0.008423682886946207,0.013968142364201462,10.99976157251462,false
spaced,12,575,0.004093121640087334,0.014496323151350866,10.999819762181737,false
spaced,12,576,-0.0003998385155130218,0.012591782602396935,10.999515913578657,false
spaced,12,577,0.01917316487006998,0.014239960328962886,10.999933059616998,false
spaced,12,578,-0.000700988536855623,0.012434268097656527,10.999820153400554,false
spaced,12,579,-0.015147481370800794,0.009115865123149065,10.999791142257868,false
spaced,12,580,0.0025013224095762525,0.01454469269258096,10.999442828154855,false
spaced,12,581,-0.004988822269195057,0.015681850147277968,10.99985371051556,false
spaced,12,582,-0.006931271662141524,0.014323927310165225,10.99966442881754,false
spaced,12,583,-0.010742257339957368,0.014882728181182503,10.999664026575918,false
spaced,12,584,0.010188571091644888,0.010237174867842442,10.999861741104823,false
spaced,12,585,-0.01677012192660356,0.013685775482176749,10.99952144192341,false
spaced,12,586,-0.007418087358800639,0.012627566894437883,10.999896804330833,false
spaced,12,587,0.007772371420784791,0.00909892955305367,10.999740963043502,false
spaced,12,588,0.013921894886701272,0.010795688595333457,10.999800900244429,false
spaced,12,589,0.0018592659668832283,0.010993455054452964,10.999684932462072,false
spaced,12,590,-0.0190849412770695,0.008053332087657671,10.999866046943422,true
spaced,12,591,0.01145331254533822,0.012194768819737538,10.999197930375583,false
spaced,12,592,0.02690886412535929,0.010604249515389358,10.999906093548523,true
spaced,12,593,0.01729830518143728,0.016836978020786576,10.999921831582352,false
spaced,12,594,0.015907872006094774,0.010794300272914328,10.9991213957872,false
spaced,12,595,0.015331868247378724,0.01622008139556533,10.999900998546638,false
spaced,12,596,-0.009142734770255338,0.014184878574729899,10.999751493815712,false
spaced,12,597,-0.0002040004046607747,0.012634187183083094,10.999484748754641,false
spaced,12,598,0.012949691660386776,0.009303581940922028,10.999530024127825,false
spaced,12,599,0.0033648564894957237,0.01995347828751223,10.999885754002188,false
spaced,12,600,-0.006599468567995328,0.013068913322665956,10.999867347742656,false
spaced,12,601,0.010721402176483912,0.009945840731940839,10.998795687411821,false
spaced,12,602,0.007084009272754346,0.013510125959022158,10.99931503851186,false
spaced,12,603,-0.005949262440744826,0.011223071980080256,10.9996570264905,false
spaced,12,604,-0.010150231352954005,0.009838543272728035,10.999924861594357,false
spaced,12,605,-0.012778520414255173,0.012651938587746528,10.999698783014313,false
spaced,12,606,0.016031703202553333,0.014579384664603347,10.999884826342122,false
spaced,12,607,0.0012436354240207886,0.016940295573818872,10.999542219855021,false
spaced,12,608,0.012055428248357872,0.01555564562321824,10.999750208632783,false
spaced,12,609,0.007956915095635713,0.011156559577253257,10.999840068022607,false
spaced,12,610,-0.002693727502799229,0.01830362508559207,10.999652838593132,false
spaced,12,611,-0.013340964821502108,0.00687282906289622,10.999732746496788,false
spaced,12,612,0.00023342032680481126,0.010755444855127305,10.999936609945003,false
spaced,12,613,-0.0012848902514422846,0.007372184627415629,10.999676964977004,false
spaced,12,614,0.013975703573143332,0.015486819925096708,10.999789628485386,false
spaced,12,615,0.006356699454366929,0.017716587766148463,10.999896380774551,false
spaced,12,616,-0.029605976082812922,0.011633430543622416,10.998693371681483,true
spaced,12,617,-0.011828222893060925,0.007838793976892258,10.999502049417535,false
spaced,12,618,0.002542271647834106,0.013249042765069692,10.999757862998235,false
spaced,12,619,0.015909568535302555,0.011955020877740584,10.999514901965298,false
spaced,12,620,-0.013987049198170787,0.012420782698499413,10.999724780356305,false
spaced,12,621,0.00744659420983161,0.012616369238424931,10.999668736679313,false
spaced,12,622,0.008381857507586837,0.010504983300821356,10.999878855534202,false
spaced,12,623,0.008958894042274502,0.014464226345600115,10.998725504781751,false
spaced,12,624,-0.007775345695437995,0.012259872383881602,10.999630754486743,false
spaced,12,625,-0.010951590954458594,0.01341714784323347,10.999584743650484,false
spaced,12,626,-0.0040950435844463754,0.01341168840540771,10.999928371930835,false
spaced,12,627,0.012102329701336826,0.012558765715599333,10.99963131133883,false
spaced,12,628,0.01837802224737737,0.015568445193066681,10.99922771111003,false
spaced,12,629,0.009128930188039452,0.021192200441859512,10.99998582214476,false
spaced,12,630,-0.013669714661576291,0.008136722020962344,10.99992276928789,false
spaced,12,631,0.00975409240208846,0.01585773980431901,10.999932546278945,false
spaced,12,632,-0.0038141817596790938,0.010333246454208635,10.99916650372181,false
spaced,12,633,0.0044447649135332026,0.012714042185883035,10.999893610534007,false
spaced,12,634,-0.0013414970213784887,0.008176680428176679,10.999970014502146,false
spaced,12,635,0.006256137196106124,0.010859293025701823,10.999873315527116,false
spaced,12,636,-0.004412523112069243,0.009098240123388468,10.999956419117117,false
spaced,12,637,-0.00017662845208794604,0.010850480357075028,10.999671539792079,false
spaced,12,638,-0.028937156456025032,0.013753038735821822,10.999739769925865,false
spaced,12,639,0.003143246345252064,0.01361830578692652,10.99937350821838,false
spaced,12,640,-0.009542730043955581,0.014914713020429807,10.999834432919013,false
spaced,12,641,0.0008244265024987763,0.013523415199494099,10.999725592993125,false
spaced,12,642,-0.002637448296845404,0.012183069183842016,10.999691696256773,false
spaced,12,643,-0.004260393749049862,0.010050913351847643,10.99996352938871,false
spaced,12,644,0.011522525639181979,0.01297304659739671,10.99997857179175,false
spaced,12,645,-0.0019006850945256905,0.012424073369738619,10.999839839406166,false
spaced,12,646,0.030486913794533433,0.01954976936679002,10.999491855668396,false
spaced,12,647,0.004161961857757024,0.015654259754186644,10.999685385198545,false
spaced,12,648,-0.019991326357608627,0.009901483208035314,10.9999181797541,false
spaced,12,649,-0.024645691564718956,0.0076301954737709255,10.99960607210443,true
spaced,12,650,-0.007100253743157629,0.010494248253559688,10.999902054265092,false
spaced,12,651,0.003823088668124296,0.012949619737924354,10.99958091679028,false
spaced,12,652,-0.03059632991845191,0.01480371430092594,10.999921809813664,false
spaced,12,653,0.00906657321024384,0.012552579821676992,10.999292694341671,false
spaced,12,654,0.0066633746132610285,0.012828939792788686,10.999923330817001,false
spaced,12,655,-0.0045732330435297175,0.009136731262008863,10.999809743576499,false
spaced,12,656,-0.0015932586208574735,0.012910904805222593,10.999398234970803,false
spaced,12,657,-0.018863795773212455,0.01621425810478701,10.999696575309052,false
spaced,12,658,0.020387507749104413,0.012137731423099799,10.999623308909047,false
spaced,12,659,-0.007596552184051078,0.012532680915455516,10.999196681516818,false
spaced,12,660,-0.036942811868029266,0.012568964137786517,10.99931898228107,true
spaced,12,661,-0.0068229620281929455,0.012942150381748107,10.99953912215766,false
spaced,12,662,-0.007111264154063873,0.013551995779726314,10.999028506338188,false
spaced,12,663,0.0012611082091680402,0.009054790610815794,10.999836098766643,false
spaced,12,664,0.013817305654834479,0.013208116185803302,10.99976755518094,false
spaced,12,665,0.0298337708391431,0.011944060443217806,10.999491493705099,true
spaced,12,666,-0.0029210635800806456,0.010643401160821978,10.998908995669481,false
spaced,12,667,-0.009012518262506534,0.013850770055516963,10.999822855517055,false
spaced,12,668,0.014705650409195749,0.009651967205733396,10.999933608909602,false
spaced,12,669,0.006953704665417815,0.014333454891013743,10.999528047565189,false
spaced,12,670,0.01450565760123314,0.01462602363283645,10.999812065253657,false
spaced,12,671,-0.005369013086730013,0.015609479369477696,10.99958520204702,false
spaced,12,672,0.012165492762505838,0.017752768085235838,10.99988577953807,false
spaced,12,673,0.009156065466855387,0.010993275369018137,10.99952899785238,false
spaced,12,674,0.006035883390313344,0.011021558282054192,10.998721487739678,false
spaced,12,675,-0.007273105087439786,0.009312962120303556,10.99982527119234,false
spaced,12,676,-0.007010251985172013,0.011743909345636643,10.999323994882573,false
spaced,12,677,0.008085110937963215,0.009652238734911623,10.999255164190519,false
spaced,12,678,0.021465059075376963,0.015634752970172486,10.99936364188708,false
spaced,12,679,-0.015129301411805466,0.008793647311221344,10.999591196822335,false
spaced,12,680,-0.00892424009438187,0.01185224160472507,10.999320503767969,false
spaced,12,681,-0.014109522899171363,0.015922309114796668,10.999757308372583,false
spaced,12,682,-0.02303482190399428,0.018340923557464632,10.999344942321734,false
spaced,12,683,0.023842179265475584,0.007957136492531752,10.999644223025633,true
spaced,12,684,-0.0006361758697333426,0.01228686403898737,10.999780036530794,false
spaced,12,685,-0.02802617404114478,0.014400234751260142,10.999518386589516,false
spaced,12,686,-0.0007134040995131882,0.015910411417893587,10.999905768940135,false
spaced,12,687,-0.0021441241721515086,0.012905739634163978,10.999432710302354,false
spaced,12,688,-0.023644259430513712,0.014714817944183809,10.999392756775345,false
spaced,12,689,-0.008881182907662618,0.012398873352878375,10.999825910684269,false
spaced,12,690,0.0028274067703509737,0.011905288282442127,10.99942473207223,false
spaced,12,691,0.00661955615102024,0.014966215066225525,10.999926259750806,false
spaced,12,692,0.008292990049717,0.01147451184067596,10.999918143097162,false
spaced,12,693,-0.012836446940547027,0.010986639521904425,10.999787501930044,false
spaced,12,694,-0.0076194883310513,0.0123741091917852,10.999682206444671,false
spaced,12,695,-0.014586202940858686,0.013314754448398828,10.999389829477353,false
spaced,12,696,0.0027931691132578548,0.009559366426109573,10.999944339730442,false
spaced,12,697,-0.004985658435208463,0.01033132552566723,10.999467885440355,false
spaced,12,698,-0.006896173048801335,0.016794302878346653,10.999874007029304,false
spaced,12,699,-0.008871396569401424,0.012247889139388898,10.999625827945291,false
spaced,12,700,-0.0012209846269280265,0.011936925075617152,10.999624507353506,false
spaced,12,701,-0.0034267578318129366,0.00821576018051441,10.999558457499512,false
spaced,12,702,-0.020917846444862186,0.016644126177103955,10.999517505899263,false
spaced,12,703,0.023629544619820187,0.012451460065559042,10.999913396483597,false
spaced,12,704,-0.00428643396230627,0.009207387419407773,10.999604170113063,false
spaced,12,705,0.01022185474157597,0.014761044708570377,10.999881009050682,false
spaced,12,706,-0.005418709154026627,0.014500647023706816,10.999716793131098,false
spaced,12,707,-0.004565743404060562,0.01778640339102338,10.999965321118712,false
spaced,12,708,-0.0018532064416622775,0.009346600288978605,10.999946547298947,false
spaced,12,709,-0.010086403689050715,0.014807136047843316,10.999795261081433,false
spaced,12,710,-0.00019063730114030303,0.014803018738385965,10.999763530583001,false
spaced,12,711,-0.005263465839484025,0.01602214307590447,10.999931873740108,false
spaced,12,712,0.0025309750787529833,0.012603625458842159,10.999997532151212,false
spaced,12,713,0.017141974629599516,0.016227433020061903,10.998553687098113,false
spaced,12,714,0.021091269057112335,0.014387599727955664,10.999958025654434,false
spaced,12,715,-0.009208428729728078,0.01696273538234999,10.998391241194122,false
spaced,12,716,-0.010128374856173315,0.009982600833898054,10.999303133755086,false
spaced,12,717,0.006895793844553251,0.010156960819170611,10.998947993174351,false
spaced,12,718,-0.0027840270239148346,0.015105306797034673,10.999672864205184,false
spaced,12,719,-0.016892097470981974,0.0102586758890875,10.999834015438617,false
spaced,12,720,-0.017392429593139313,0.011897593870681098,10.999249388593931,false
spaced,12,721,0.008002027727555814,0.016160702313008465,10.999851230234055,false
spaced,12,722,0.014768691470555215,0.0079811402637408,10.99987624641232,false
spaced,12,723,0.03246174023439374,0.012248854274283925,10.99994887010745,true
spaced,12,724,-0.0007147284054278892,0.008069404508225088,10.999221476434515,false
spaced,12,725,-0.025375069941805696,0.017893333940771382,10.999801397127584,false
spaced,12,726,0.0162050119919217,0.009868668278607919,10.99985900427368,false
spaced,12,727,-0.024277520364842542,0.013444033423976032,10.999364073064566,false
spaced,12,728,-0.0006852622921604502,0.011993822449930438,10.999966044113261,false
spaced,12,729,0.007395877797467263,0.011401719305072914,10.999741516361112,false
spaced,12,730,-0.01871538196483075,0.014939049089061676,10.9998590450676,false
spaced,12,731,0.022358581099193472,0.010866276920935357,10.999629490380586,false
spaced,12,732,7.458203144438492e-5,0.014740067300291936,10.999949977035461,false
spaced,12,733,0.009313272884775809,0.009707951266162182,10.999323934885032,false
spaced,12,734,0.008517056980820182,0.016161950077236614,10.999673534995845,false
spaced,12,735,-0.011865788290150437,0.018025187329427133,10.999658415030007,false
spaced,12,736,-0.004147065030868443,0.015793310114520703,10.999948827125198,false
spaced,12,737,-0.008913023696290419,0.010535586926291234,10.999547344012242,false
spaced,12,738,0.0044509564543346305,0.013355603691794985,10.99972258252194,false
spaced,12,739,-0.002128806875627667,0.01177461012513205,10.999805540185918,false
spaced,12,740,-0.010770532622622501,0.009870686551364456,10.999795127953835,false
spaced,12,741,0.003171824743156834,0.00888560002803455,10.999760579839052,false
spaced,12,742,0.0008643059325519716,0.012688769198664832,10.999595597807048,false
spaced,12,743,-0.01575840945694238,0.012398868733197541,10.999768040525119,false
spaced,12,744,-0.017232220269738543,0.008100249216289,10.999939799184553,false
spaced,12,745,0.017019107108712267,0.009047431434030915,10.999618232489608,false
spaced,12,746,-0.00034501709166925176,0.014582084248018464,10.999913556082777,false
spaced,12,747,-0.001943192559635102,0.014729550360878536,10.999678672936719,false
spaced,12,748,-0.000629236012088886,0.011834759615533189,10.99957871116399,false
spaced,12,749,0.0011163031534927245,0.0104173610638765,10.999866795714784,false
spaced,12,750,0.010282420694588562,0.012869041027653693,10.999850807004197,false
spaced,12,751,0.010552047953108273,0.013978715568056556,10.99981682067894,false
spaced,12,752,-0.01617104683059082,0.013912886102920217,10.999417355989255,false
spaced,12,753,-0.0007731722797338766,0.009216187316904986,10.998491212742985,false
spaced,12,754,0.002565928009785714,0.018582642068530296,10.999843604490158,false
spaced,12,755,-0.006480036977776614,0.009166926787734854,10.999291569739484,false
spaced,12,756,-0.018914088518356447,0.009939326242610123,10.999270275951307,false
spaced,12,757,-0.003708928609927113,0.011938523136927497,10.999222974083601,false
spaced,12,758,-0.0030219911630716394,0.01389036028327023,10.999751443728815,false
