architecture,n_people,replication,truth,estimate,se,df,covered,detected,rejected
spaced,12,747,0.014537795627472322,0.034173039695768376,0.016071700036736098,10.999841559769138,true,false,false
spaced,12,748,0.014878061073480489,-0.000327410401221577,0.009719186441397798,10.999917067888635,true,false,false
spaced,12,749,0.015448143517170294,-0.008450374825149409,0.008609642616539551,10.999794422650302,false,false,false
spaced,12,750,0.014737031722663501,0.03662250543735037,0.015047358417932862,10.999912745535465,true,true,true
spaced,12,751,0.015288743230916536,0.03835426968130302,0.013366765179033189,10.999341134627926,true,true,true
spaced,12,752,0.014282420433953282,0.01949012825695966,0.011578429190519296,10.999749543523382,true,false,false
spaced,12,753,0.013524229117243257,0.0174780972821472,0.012272086250957345,10.999741198271362,true,false,false
spaced,12,754,0.013130176296010534,0.015875165290554147,0.010920477463926307,10.999994908319039,true,false,false
spaced,12,755,0.013458091412346027,0.0035737460269357844,0.011469820295059642,10.999733291703636,true,false,false
spaced,12,756,0.014607004082498971,0.023438885919573223,0.013140506714421527,10.999863464252446,true,false,false
spaced,12,757,0.014101896960019724,-0.003529140299869515,0.014242802622085734,10.998798681450243,true,false,false
spaced,12,758,0.01390038922329535,-0.008846873815828184,0.012330525345073017,10.999914086345022,true,false,false
spaced,12,759,0.013739280413723562,0.016859870675614792,0.013702181945138583,10.999930085913418,true,false,false
spaced,12,760,0.014216419491502392,1.1004247297788155e-5,0.012229326597761535,10.999776336892491,true,false,false
spaced,12,761,0.0141177396344923,-0.009052467956853933,0.010503992438895368,10.999240795378137,false,false,false
spaced,12,762,0.013876113522548757,0.0045494345009341585,0.009399628417246352,10.999772045183105,true,false,false
spaced,12,763,0.013704878869006043,0.024370194874669397,0.009359505458662525,10.999740622830643,true,true,true
spaced,12,764,0.013648050118284542,0.024099701106666444,0.008334172748667894,10.999910450462664,true,true,true
spaced,12,765,0.013999394252676349,0.003530717344618286,0.015534615497287633,10.999317963168012,true,false,false
spaced,12,766,0.014508878462902445,0.03453553731390348,0.013405416444815015,10.999341958169628,true,true,true
spaced,12,767,0.01365490856508471,0.021361540313372337,0.012485826600216129,10.999818325976676,true,false,false
spaced,12,768,0.014270345931271931,0.016977854846207233,0.010055282868856949,10.99926355501005,true,false,false
spaced,12,769,0.014188602785848336,0.03593607312060783,0.009921167058093839,10.999597482523853,true,true,true
spaced,12,770,0.013441033880236446,0.007476270289924894,0.01142866017915186,10.999473399470498,true,false,false
spaced,12,771,0.014223358426711474,-0.0018516267443533109,0.011768895525470559,10.999292745834197,true,false,false
spaced,12,772,0.013937144097705367,-0.006601097750081683,0.015181375142427114,10.999859035591555,true,false,false
spaced,12,773,0.012559191162841597,0.0099695083071485,0.010954571687640807,10.999567482829368,true,false,false
spaced,12,774,0.01418605856412705,0.014335413414135686,0.013184245665720747,10.99968315079485,true,false,false
spaced,12,775,0.014681443116764635,0.023399273613488945,0.01654679352040696,10.999175099489188,true,false,false
spaced,12,776,0.014835250477430057,0.04826539373610842,0.017582070450041506,10.999487282366058,true,true,true
spaced,12,777,0.01350349357862867,0.023024604780060073,0.005737468919306541,10.999682867422456,true,true,true
spaced,12,778,0.01416663039167392,0.002510650026646469,0.008421004715220929,10.999762647220088,true,false,false
spaced,12,779,0.013802905289863924,0.015409827636488124,0.01707807995018209,10.998874264543648,true,false,false
spaced,12,780,0.013138864411766092,0.02469790061973882,0.015055537024150785,10.999294816975521,true,false,false
spaced,12,781,0.013706810225964802,0.027398216261693465,0.009505719098414672,10.999781025528664,true,true,true
spaced,12,782,0.013633970839220284,0.007650568820147506,0.012630723416832051,10.999853867643004,true,false,false
spaced,12,783,0.013993398639317452,0.001690068743275892,0.013726434610194826,10.999632328707078,true,false,false
spaced,12,784,0.014029854706984628,0.014553734145015556,0.014916118046643457,10.999637455384295,true,false,false
spaced,12,785,0.013143620858914134,0.02983220198392442,0.011588112960169844,10.999317983092013,true,true,true
spaced,12,786,0.013491853215118426,0.009089712104895564,0.010710246324651144,10.999782785952078,true,false,false
spaced,12,787,0.013885541570629455,0.02367628083725277,0.013844860875829498,10.999323063852287,true,false,false
spaced,12,788,0.013756127924792111,-0.001311682918499783,0.017023644540311262,10.99977211091852,true,false,false
spaced,12,789,0.014033611147196878,0.004739262644473526,0.015454526006204382,10.99993853529852,true,false,false
spaced,12,790,0.012695971007085985,-0.0026063237675875194,0.013455111610176063,10.999725358347709,true,false,false
spaced,12,791,0.013896837418126182,0.017539606030832215,0.009544810070761045,10.999584166124185,true,false,false
spaced,12,792,0.013511022326084825,0.015719782688199322,0.014250651823636615,10.999668922344704,true,false,false
spaced,12,793,0.01387695768723471,0.005958856423223922,0.01094767183331942,10.99994614751879,true,false,false
spaced,12,794,0.013380471333888118,0.02516220365831727,0.010073177439087935,10.999942882594732,true,true,true
spaced,12,795,0.014254148496655544,0.011896056438384709,0.010928129234049446,10.999493879170183,true,false,false
spaced,12,796,0.014416712608251482,0.007818159721264583,0.006433571494588069,10.99975527749328,true,false,false
spaced,12,797,0.014294244523397026,0.028792399140296944,0.01062204529768959,10.999618979225044,true,true,true
spaced,12,798,0.014046065626774915,-0.007271582455061342,0.010204864315639028,10.999990135909162,true,false,false
spaced,12,799,0.01348761027534057,0.011700790728186016,0.013957558289734768,10.999716705251563,true,false,false
spaced,12,800,0.013703323672029467,0.0174121700053838,0.009261253068994453,10.999803332276302,true,false,false
spaced,12,801,0.014024218130394383,8.507979280106219e-5,0.01604839295761817,10.999821576100743,true,false,false
spaced,12,802,0.01341037772696415,0.04124814820840337,0.016588447535487057,10.999187080434165,true,true,true
spaced,12,803,0.01453647586928828,0.007653547858797728,0.011715700100942623,10.999710410065621,true,false,false
spaced,12,804,0.013801746426419917,0.017720737765605156,0.01707099754818482,10.999607860215416,true,false,false
spaced,12,805,0.013797764958933154,0.010437122976023871,0.008952675311977772,10.999772867140607,true,false,false
spaced,12,806,0.01539067493545453,0.02726899832705711,0.017681106543243723,10.999962897367194,true,false,false
spaced,12,807,0.0146628563542268,0.029506276740871237,0.012069738640581886,10.999539670906795,true,true,true
spaced,12,808,0.013288723361353505,0.012721594336277708,0.015251591088299578,10.999827966602407,true,false,false
spaced,12,809,0.012881514155790556,0.004456888316661023,0.012780419812258937,10.999768515243359,true,false,false
spaced,12,810,0.014464412294719483,0.02347150378233359,0.012537580894964824,10.998861179566273,true,false,false
spaced,12,811,0.013078620040892082,0.005715157815111487,0.01494612652247171,10.999801809931366,true,false,false
spaced,12,812,0.013984283058604052,0.04082265886689691,0.013647257570383852,10.999793830518827,true,true,true
spaced,12,813,0.015721727690679213,0.028163287749344984,0.00851113235946663,10.999469249757382,true,true,true
spaced,12,814,0.014464211906345155,-0.007993359054843305,0.012143244912100613,10.999632353325897,true,false,false
spaced,12,815,0.013942464497915016,-0.009784779694179213,0.013983476799966438,10.999958542409729,true,false,false
spaced,12,816,0.013568269132090239,0.006352699870431093,0.00943584671615834,10.999911755285096,true,false,false
spaced,12,817,0.014217611177005637,0.011529657098891697,0.009082116999464276,10.999796960304398,true,false,false
spaced,12,818,0.014391271798516613,0.029776969477877363,0.012206033278075238,10.999402887963967,true,true,true
spaced,12,819,0.015245099671079992,0.006998498779408592,0.014331909181164,10.998891081761446,true,false,false
spaced,12,820,0.01553302377706523,-0.016449240278479816,0.018677791527341444,10.999647486431254,true,false,false
spaced,12,821,0.014635937740096241,0.026515791969603332,0.01894446460675103,10.99994339456414,true,false,false
spaced,12,822,0.013984839730208014,0.003010918866841584,0.014303526473287633,10.99950075893226,true,false,false
spaced,12,823,0.014132411235713419,0.0026875186972570787,0.01034639607006608,10.999639567670094,true,false,false
spaced,12,824,0.014235480652773722,0.01471742411140514,0.01637838195933925,10.999760709540366,true,false,false
spaced,12,825,0.014737700242409165,0.0014064998680168883,0.011897347001774982,10.999412501597206,true,false,false
spaced,12,826,0.01416202590251756,0.026424309411481266,0.01286762841333368,10.999259371304346,true,false,false
spaced,12,827,0.014522921570203016,0.015549026802840002,0.015119687148705808,10.999826220438484,true,false,false
spaced,12,828,0.014737614223619437,0.008362758698610412,0.012066029938824413,10.999175240829123,true,false,false
spaced,12,829,0.014630852434837832,-0.007860738710384545,0.008973051209988779,10.999856527785768,false,false,false
spaced,12,830,0.014281664980449707,0.03343173162543414,0.012828865338048728,10.999731559755315,true,true,true
spaced,12,831,0.013051792966091056,0.026161640722259835,0.015678651882273527,10.99982567763598,true,false,false
spaced,12,832,0.014285410071803074,0.022676533156750715,0.012174837940617014,10.999864086512188,true,false,false
spaced,12,833,0.012883546705873685,0.005794109690205066,0.012762583423399898,10.999612652553331,true,false,false
spaced,12,834,0.013315521386862055,-0.010628355605371446,0.011005188784003618,10.999574685796041,true,false,false
spaced,12,835,0.0143208679610393,0.010207262353278089,0.013921340671114451,10.999818644343552,true,false,false
spaced,12,836,0.013873698338505483,0.0015037962712753194,0.01151477226548958,10.99883946179067,true,false,false
spaced,12,837,0.014198105667369914,-0.017842530321759448,0.014053670297950956,10.999991858369189,false,false,false
spaced,12,838,0.01333541268973031,0.007978827188224227,0.010965431352483417,10.998808668553332,true,false,false
spaced,12,839,0.013109876671922321,0.03289805982398346,0.009910921036796754,10.999667655714237,true,true,true
spaced,12,840,0.013027985470611505,0.01408642623753015,0.016919785740765608,10.999939125059184,true,false,false
spaced,12,841,0.012426855868033326,0.04313563289742823,0.009816517049649512,10.999448358343587,false,true,true
spaced,12,842,0.013767178161290881,0.01419629161014883,0.014006823421099046,10.999447975709167,true,false,false
spaced,12,843,0.013209436850937532,-0.006322921341548176,0.01399735165132259,10.999410289113879,true,false,false
spaced,12,844,0.013239235191542409,0.027350742847234995,0.017892076257680148,10.99853478227663,true,false,false
spaced,12,845,0.014123496409138653,-0.0032785010663417937,0.014238712853170467,10.999462440638908,true,false,false
spaced,12,846,0.014671663628611463,0.01613647432992022,0.01496786596281641,10.999469004196879,true,false,false
spaced,12,847,0.014264998023719553,0.023256408487859336,0.010649016738220314,10.999336367671447,true,false,false
spaced,12,848,0.013075842911778924,0.008232530468471668,0.015660109649621088,10.999611966306983,true,false,false
spaced,12,849,0.013338105866780732,0.01813962347553262,0.012308782586475112,10.999675993795947,true,false,false
spaced,12,850,0.013769604716170225,0.04245160617369768,0.011221164011759318,10.99898691327437,false,true,true
spaced,12,851,0.013885450004027982,-0.0006183618178949579,0.009106066639892541,10.999724964493652,true,false,false
spaced,12,852,0.014044285047975166,0.0193137555236651,0.011866605855957519,10.998915374273741,true,false,false
spaced,12,853,0.014151932278552683,0.03631243296552146,0.0159310493552101,10.999580739681283,true,true,true
spaced,12,854,0.013528954453064849,-0.014135932236395591,0.013136761753960481,10.999644044917119,true,false,false
spaced,12,855,0.013539371268038825,0.007971084124505394,0.016313081564290174,10.999943615006911,true,false,false
spaced,12,856,0.013546013108975909,-0.01543690386663795,0.012994020677186984,10.999944108945845,false,false,false
spaced,12,857,0.014169149654282277,0.006543194770732619,0.011266934105479706,10.99831621043781,true,false,false
spaced,12,858,0.014080956491306607,0.017201667978185103,0.016757449221379526,10.999520529175065,true,false,false
spaced,12,859,0.013115266823906353,0.0024758371100746333,0.014024864109920439,10.999577676184165,true,false,false
spaced,12,860,0.01350744798606871,0.0110341855191246,0.010060675267070995,10.999772233285553,true,false,false
spaced,12,861,0.014911284128838484,0.020181593327346974,0.0174725576121088,10.998798892727025,true,false,false
spaced,12,862,0.014690095285081679,0.03324480533683024,0.010288623444691216,10.999818568150536,true,true,true
spaced,12,863,0.014046371007726599,0.004017576386422087,0.014937737880061381,10.999475897850058,true,false,false
spaced,12,864,0.015008249834732564,0.002890392949984616,0.01355916716332421,10.999675900257897,true,false,false
spaced,12,865,0.013592491358206893,0.015190683737728715,0.016875521291541407,10.999934686892562,true,false,false
spaced,12,866,0.014825996427987468,0.0012052826222508283,0.014635728261494223,10.999826561591306,true,false,false
spaced,12,867,0.014436645452354761,0.021666139184424615,0.01739315627817834,10.999840326597033,true,false,false
spaced,12,868,0.014141611186304217,0.03564634156621986,0.01704544643012672,10.999861250598384,true,false,false
spaced,12,869,0.013983053383140254,0.0021147125207308668,0.013748146485183747,10.999811935278748,true,false,false
spaced,12,870,0.013241086611636442,0.018833968455280636,0.008480068047602776,10.999958878092682,true,true,true
spaced,12,871,0.013911820883046596,0.0133063538435337,0.013753965241657654,10.999812838927044,true,false,false
spaced,12,872,0.013536655333671961,0.013850822985497521,0.012583152108578454,10.99927202639949,true,false,false
spaced,12,873,0.013409738589133656,0.03764965122400509,0.008816795699996527,10.999671535594508,false,true,true
spaced,12,874,0.014525664738119642,0.0005473495852723146,0.014669157500809592,10.999803028951412,true,false,false
spaced,12,875,0.013719540342348168,-0.008666961962583186,0.013688128901773823,10.998312273193074,true,false,false
spaced,12,876,0.014238806390317563,0.02220348602150255,0.015706454364030148,10.999422547008894,true,false,false
spaced,12,877,0.014090181859507691,0.013487108909722541,0.012477819361602655,10.999946860297566,true,false,false
spaced,12,878,0.014018242900298773,-0.007043878214726528,0.011360769809739267,10.999718639500703,true,false,false
spaced,12,879,0.014607026655325595,-0.009424999808083954,0.01333527918086913,10.999879937109126,true,false,false
spaced,12,880,0.014119052300792917,0.009132275477382346,0.010417586636069322,10.999492403806917,true,false,false
spaced,12,881,0.014191897938466803,0.007529440530266657,0.012817143643004835,10.999558425045864,true,false,false
spaced,12,882,0.014431451545142344,0.014792858241329426,0.016743305520725667,10.999940616300307,true,false,false
spaced,12,883,0.014221403633538167,0.005671234365676223,0.008258437511171487,10.999924050536796,true,false,false
spaced,12,884,0.014976820993528017,0.026422063125196103,0.015136187807217951,10.999920093347649,true,false,false
spaced,12,885,0.01487805910084174,0.0021302414797786436,0.012008352934640644,10.999768837878674,true,false,false
spaced,12,886,0.01384755093153552,0.01063524270304927,0.013189493931818126,10.999568675791119,true,false,false
spaced,12,887,0.014161772068924569,-0.005962259493983085,0.012022469297918607,10.999722799347364,true,false,false
spaced,12,888,0.014420143866191315,0.020057996221951212,0.013483024108060503,10.99993448768337,true,false,false
spaced,12,889,0.013670290078421228,0.018898887022762184,0.011482762430715414,10.999885959886218,true,false,false
spaced,12,890,0.014010594561317096,0.012101121430617338,0.011703153159263832,10.99953435061121,true,false,false
spaced,12,891,0.014162726642454555,-0.0001707525278073886,0.016712203652339126,10.999506818013352,true,false,false
spaced,12,892,0.013360296396040413,0.021096376595316997,0.007930620585369492,10.99948717596687,true,true,true
spaced,12,893,0.015043850554758164,0.017820161823902184,0.013997479947635817,10.999257836605944,true,false,false
spaced,12,894,0.01466974855897244,-0.0010083066714159485,0.011895288967745,10.999712305038129,true,false,false
spaced,12,895,0.014185321740195087,0.02354394385504467,0.013043247874504012,10.99969531123776,true,false,false
spaced,12,896,0.013120505175432643,0.03258206082138797,0.013093878708744648,10.999395145024417,true,true,true
spaced,12,897,0.014878541660995928,0.025036898346312002,0.01397555600056765,10.999828637091527,true,false,false
spaced,12,898,0.01445806411898675,0.017007113882549267,0.017223719146593524,10.999648807339165,true,false,false
spaced,12,899,0.014824529076429487,0.010156539362068591,0.011271499352423046,10.999893086136447,true,false,false
spaced,12,900,0.01455772064048805,0.003082360867905219,0.009057138921591445,10.999569951109267,true,false,false
spaced,12,901,0.013418103956405544,0.0370611236838083,0.010269055491150342,10.999280310117257,false,true,true
spaced,12,902,0.014151740977047777,0.017134691555885585,0.013048985173315653,10.999793013953996,true,false,false
spaced,12,903,0.013131859119688933,0.0034751771727667283,0.013453422105402433,10.999610808108105,true,false,false
spaced,12,904,0.013215672988846761,0.022917123699141992,0.010729080435790088,10.999924718702658,true,false,false
spaced,12,905,0.01363491109965026,0.01984011470106507,0.011269521501404454,10.999606418618951,true,false,false
spaced,12,906,0.014218106238802465,0.006018885231020063,0.01431172998747281,10.999996867112124,true,false,false
spaced,12,907,0.01366026751659097,0.016652329759856206,0.016082586205668024,10.999610355159012,true,false,false
spaced,12,908,0.013744318508728154,0.01679912223451814,0.014547159338628896,10.99994354242858,true,false,false
spaced,12,909,0.014582739704534746,0.01730914906472718,0.011619361175294187,10.9992282620038,true,false,false
spaced,12,910,0.014216264189482382,-0.008752300861561037,0.013499277624108177,10.999846161645742,true,false,false
spaced,12,911,0.013547969171885723,0.03641166500367079,0.011959499079481678,10.999259280080311,true,true,true
spaced,12,912,0.012452144249155186,0.010511903734668444,0.012484875343191565,10.999695234494268,true,false,false
spaced,12,913,0.013222035938848744,0.00328540939128203,0.010303822338555556,10.999844607820563,true,false,false
spaced,12,914,0.013005647162271846,0.0207597579825278,0.006984625853073557,10.99995888497261,true,true,true
spaced,12,915,0.012981826747455981,0.006629889560142826,0.01424384155749336,10.999210572248566,true,false,false
spaced,12,916,0.01469304250635434,0.036277560416919756,0.01092109455055001,10.999946587711971,true,true,true
spaced,12,917,0.014526626939221821,0.0307286076669218,0.010530622668009682,10.99920729124886,true,true,true
spaced,12,918,0.013197242159296923,0.0015348708859737042,0.009011318738706392,10.999896356248389,true,false,false
spaced,12,919,0.014343601824801256,0.005200046411653454,0.014242042300114733,10.998992861509354,true,false,false
spaced,12,920,0.013639139617190894,0.005704419274272723,0.010524047392917133,10.999745075862997,true,false,false
spaced,12,921,0.014545553358729988,-0.00568216944809642,0.009029505791530803,10.999841558500208,false,false,false
spaced,12,922,0.013512254124222892,0.0067039337120785815,0.009623087881455453,10.999433398649629,true,false,false
spaced,12,923,0.013053502780273929,0.028073959288749752,0.005174742459078552,11.000004661102572,false,true,true
spaced,12,924,0.013358590809913841,0.019794534504840557,0.012306290836259106,10.999589958766512,true,false,false
spaced,12,925,0.013262225367056103,-0.0021118312565106792,0.012784749693857827,10.999984741457672,true,false,false
spaced,12,926,0.01474353380923053,0.013349511852676308,0.012551828981883648,10.998399765643171,true,false,false
spaced,12,927,0.013134215413585329,0.01853868094512905,0.005926670354542474,10.99982534679314,true,true,true
spaced,12,928,0.014978444580490061,0.013602342881373618,0.013245287202054213,10.999777977770817,true,false,false
spaced,12,929,0.014027375148305887,0.008473264547456756,0.015754264211060222,10.999186529228153,true,false,false
spaced,12,930,0.013968830732888368,0.014584911024724784,0.009817120789461514,10.999996270104901,true,false,false
spaced,12,931,0.014961702725907437,0.032462320042929343,0.010501186748143336,10.99979947302909,true,true,true
spaced,12,932,0.014465334454356571,0.022059271631078105,0.013046554408669064,10.999876463956777,true,false,false
spaced,12,933,0.013107162065737553,0.025631720765858682,0.013243982773192255,10.998816282131113,true,false,false
spaced,12,934,0.01381265181887425,0.014908536858102952,0.012704168915335032,10.99982043834532,true,false,false
spaced,12,935,0.014443279498168475,0.01778078197285487,0.008022275385848675,10.999386050028459,true,true,true
spaced,12,936,0.015356328750028837,0.005161725304684367,0.012335492984796697,10.99972877978433,true,false,false
spaced,12,937,0.013471506260465166,0.034924607327997896,0.013382547725270519,10.99901845816108,true,true,true
spaced,12,938,0.014819592227591901,0.043384302121896645,0.0072099695461577615,10.999964857141032,false,true,true
spaced,12,939,0.01356147300604611,0.0014562752816059661,0.012790933768646925,10.999641184204602,true,false,false
spaced,12,940,0.01315223393709436,0.014991114341020368,0.018778396845771338,10.999964149548292,true,false,false
spaced,12,941,0.014119471455647,0.014658077028036077,0.009276361166937173,10.999683093015994,true,false,false
spaced,12,942,0.01474997469505201,0.03534465258493906,0.01127440625451954,10.999748421525638,true,true,true
spaced,12,943,0.01542934845577876,0.008832284923341396,0.01424640790740401,10.999540752250363,true,false,false
spaced,12,944,0.014351776990343297,0.0067033997079827615,0.011060684491540757,10.999805600967,true,false,false
spaced,12,945,0.014820653174934634,0.02457887052163297,0.012554569454461878,10.999452044852411,true,false,false
spaced,12,946,0.014667390498441506,0.008905028084830706,0.012219315916233237,10.999298190107384,true,false,false
spaced,12,947,0.013866570072075781,0.02445655234509699,0.010926080999414708,10.999917962425322,true,true,true
spaced,12,948,0.013696114935212283,0.0054168615000606095,0.012432713173944935,10.999901150651707,true,false,false
spaced,12,949,0.013499221946759272,0.017008643093163984,0.015995809186276834,10.999723206562928,true,false,false
spaced,12,950,0.013428551218127109,0.012411590273835064,0.012236974127752345,10.999928929091238,true,false,false
spaced,12,951,0.014173300737674767,0.013073582419047523,0.00980763042025514,10.999828435650018,true,false,false
spaced,12,952,0.015718939391502578,0.0033125210461722697,0.013302413276947655,10.999884350954902,true,false,false
spaced,12,953,0.014934540022923007,0.033524007956818695,0.012625111840331077,10.99992748848515,true,true,true
spaced,12,954,0.013363643875175815,0.023147372506442554,0.011239244230202899,10.999889603521863,true,false,false
spaced,12,955,0.013931533391481054,0.03651103867800851,0.013517149387800978,10.998834141965052,true,true,true
spaced,12,956,0.014156231260104603,0.013928890065273014,0.014736737062670953,10.99961636092854,true,false,false
spaced,12,957,0.01352533579670994,0.03560734574044651,0.016758564019127974,10.999198718992485,true,false,false
spaced,12,958,0.01457957750769012,0.012571506806154487,0.01527506234171357,10.999843955165225,true,false,false
spaced,12,959,0.013737211671637158,0.009917526442280835,0.009049975882898574,10.999365516529272,true,false,false
spaced,12,960,0.01499188721961623,0.027160754603046684,0.015196781347509253,10.999821233054229,true,false,false
spaced,12,961,0.014402405569321229,0.004951961679853181,0.006119947255348287,10.999714701876455,true,false,false
spaced,12,962,0.013548805031060143,0.023325810068387083,0.012539471070688276,10.999937268745757,true,false,false
spaced,12,963,0.014923430910120264,0.02181190871148902,0.012180590539745859,10.99976860205809,true,false,false
spaced,12,964,0.013995221011031539,0.0335333378991361,0.011860972475110147,10.999283348680049,true,true,true
spaced,12,965,0.013293225704234909,0.015417175316162733,0.011539010941784288,10.999929526372112,true,false,false
spaced,12,966,0.014120087202482676,0.006073780911403016,0.010385310357220949,10.999924313882124,true,false,false
spaced,12,967,0.013372163803225732,0.016969223710240906,0.014027041448714148,10.999819856228587,true,false,false
spaced,12,968,0.014062418059410338,0.0004446889006827538,0.011270931820876186,10.999745211514462,true,false,false
spaced,12,969,0.01307691706980761,-0.005263632268941789,0.011925352156736688,10.999973152697379,true,false,false
spaced,12,970,0.014016722315581645,0.019875906397827204,0.018807943184632185,10.999906491319352,true,false,false
spaced,12,971,0.013908426684165809,0.018893183401349066,0.011631199402800767,10.999776117251699,true,false,false
spaced,12,972,0.013040520356495859,0.002761748974313688,0.0057167533143440774,10.999575994459526,true,false,false
spaced,12,973,0.01416598522899702,0.02094110849733529,0.010736739051915892,10.999329830353865,true,false,false
spaced,12,974,0.013681659792143516,0.020762232127724146,0.012892124186937233,10.999844275860584,true,false,false
spaced,12,975,0.01564655741180421,0.007079371764043934,0.009705531960867602,10.999788964241286,true,false,false
spaced,12,976,0.013680468116449133,0.021510516915501637,0.011373615014650323,10.998612441807309,true,false,false
spaced,12,977,0.014446770070872332,0.016260544890428125,0.011938385798974353,10.99967306748743,true,false,false
spaced,12,978,0.01397220210715021,0.02993539127044128,0.009607181804386368,10.999890227742247,true,true,true
spaced,12,979,0.01321595246280907,0.012190442326851311,0.011787844047418132,10.998980205457903,true,false,false
spaced,12,980,0.013919884176957739,0.008316093937611483,0.01654049709135378,10.999882135688482,true,false,false
spaced,12,981,0.013206933569696518,-0.0009483386796874055,0.013504782035863668,10.999895786843965,true,false,false
spaced,12,982,0.013082969891249258,0.005596576282489116,0.011181157332963489,10.999790112895358,true,false,false
spaced,12,983,0.01384441301876976,0.011973443593370795,0.010694611321827587,10.999911978039146,true,false,false
spaced,12,984,0.013899717358823041,0.01707705680735985,0.017150507174855747,10.999347870499522,true,false,false
spaced,12,985,0.012897820747124235,-0.0005946013046631311,0.01228220027249349,10.999703632810283,true,false,false
spaced,12,986,0.014397835341963934,0.005594618778059408,0.013893837924982966,10.999561054165639,true,false,false
spaced,12,987,0.015099637158493068,0.02954421521041597,0.015969767489756505,10.999800741583032,true,false,false
spaced,12,988,0.013273229158525544,0.020160994602720497,0.011849524766231601,10.999129979747593,true,false,false
spaced,12,989,0.01414538839108881,0.023309267233069142,0.01323457312861367,10.99982421796096,true,false,false
spaced,12,990,0.014420070179199374,0.022256319002215287,0.015760017687534912,10.99931772722665,true,false,false
spaced,12,991,0.014490909478992177,0.023824797732046626,0.014138009498994155,10.999565158512464,true,false,false
spaced,12,992,0.014075080888814307,0.012960085873830064,0.01025080291397758,10.998735429675543,true,false,false
spaced,12,993,0.01449819415161026,0.004676415706272335,0.01493625136375016,10.999726797594043,true,false,false
spaced,12,994,0.015046639070026749,-0.010222208291730156,0.0165546005055489,10.999864484655097,true,false,false
spaced,12,995,0.014308128978924674,0.009281058649310668,0.014220118753634292,10.999783377702178,true,false,false
spaced,12,996,0.014358525661967346,0.013326718989324018,0.008456395353705667,10.999920126897688,true,false,false
spaced,12,997,0.014684810109540543,0.020992834171356674,0.01141940445560894,10.999514446669131,true,false,false
spaced,12,998,0.013507295912756472,0.03568462069617113,0.014336552661464002,10.999755533528035,true,true,true
spaced,12,999,0.01413239980533434,0.012346184951036381,0.012756713965187355,10.998069918747397,true,false,false
spaced,30,0,0.013800219256228218,0.010219677711167845,0.007334586694567961,28.999754186047902,true,false,false
spaced,30,1,0.01472609698864171,0.020100434098088003,0.007172071542935052,28.998987080558667,true,true,true
spaced,30,2,0.01376471365415598,0.021575946393568742,0.008599696026316947,28.998745298295223,true,true,true
spaced,30,3,0.014625353856853861,0.01350965140133092,0.008983198318726964,28.999713941746503,true,false,false
spaced,30,4,0.014495746117173948,0.013319847512675656,0.007887794880267217,28.99982226685972,true,false,false
spaced,30,5,0.01434421926698873,0.02175762070460948,0.007838520847556292,28.999808213550093,true,true,true
spaced,30,6,0.014713673249856448,0.01806376544574525,0.00647517582061811,28.999566859991564,true,true,true
spaced,30,7,0.014581548695259253,-0.003931780493928229,0.007217276949883125,28.999576632068283,false,false,false
spaced,30,8,0.014535300255944116,0.02304368624737644,0.00718474891671741,28.999711132734916,true,true,true
spaced,30,9,0.01387803319150346,0.009620539019524331,0.007078978762936641,28.99929394527739,true,false,false
spaced,30,10,0.014587954038346642,0.024428532266462882,0.008677972087544204,28.999736512271312,true,true,true
spaced,30,11,0.014495988071530757,0.013320423993749601,0.008197814714410565,28.99979634740225,true,false,false
spaced,30,12,0.01443178333176421,0.022530262699832323,0.00888547913918297,28.999426001337508,true,true,true
spaced,30,13,0.014266297558396725,0.0009583420299644502,0.009513892853826922,28.99961579683329,true,false,false
spaced,30,14,0.013834611447107584,0.011689326810400413,0.007251943398593692,28.999501372046396,true,false,false
spaced,30,15,0.014487564960990554,0.016069578059386237,0.010725749115280066,28.999628339012574,true,false,false
spaced,30,16,0.014994103961552338,0.019068128085253367,0.010602701269482526,28.9992376297833,true,false,false
spaced,30,17,0.014018362199144329,0.020465098758959854,0.007166882013640521,28.999613561122132,true,true,true
spaced,30,18,0.014305972560840837,0.019980615510458315,0.007901210351610153,28.99938138017111,true,true,true
spaced,30,19,0.014364548911109321,0.021131010603912457,0.006926805366137481,28.999543840235372,true,true,true
spaced,30,20,0.015036208236011064,0.019464909123876852,0.009399910124339514,28.99959410629655,true,true,true
spaced,30,21,0.013615716467402547,0.010321129276252464,0.008487398248505054,28.99884015500584,true,false,false
spaced,30,22,0.014243883010871336,0.011795490220923282,0.008263025694751508,28.99935237179373,true,false,false
spaced,30,23,0.014249292569524967,0.012574396541104432,0.00713071671771727,28.99949402188021,true,false,false
spaced,30,24,0.014382501426082285,0.023306819202844678,0.007086626997496308,28.999383607882244,true,true,true
spaced,30,25,0.01450479853294555,0.010902296475430666,0.008811567882211234,28.999523330891208,true,false,false
spaced,30,26,0.01452739228863677,0.013326667100312899,0.008647498792551493,28.999514564232214,true,false,false
spaced,30,27,0.01386205315057301,0.02413278298492015,0.00769186978778437,28.99965634431691,true,true,true
spaced,30,28,0.01423390495239341,0.024727505582500052,0.00795654036839709,28.99970765856387,true,true,true
spaced,30,29,0.014078729929900871,0.00619246482882662,0.008033196660701356,28.999103701875875,true,false,false
