architecture,n_people,replication,truth,estimate,se,df,covered,detected,rejected
tutor,12,766,0.1041871265566795,0.09694010134564952,0.027982444437632405,10.995844487111388,true,true,true
tutor,12,767,0.1038915641105871,0.10411281775761232,0.0426095725629338,10.997927851183796,true,true,true
tutor,12,768,0.10896527934347712,0.10265259951805486,0.048790971629629955,10.988322136075636,true,false,false
tutor,12,769,0.10761990117099092,0.059696051018520574,0.039474102932925484,10.982498668137707,true,false,false
tutor,12,770,0.1065278634029344,0.09643464434949504,0.0436291010507673,10.9971355801533,true,true,true
tutor,12,771,0.10752000721494198,0.13263205366046107,0.027371939181455803,10.99723969234898,true,true,true
tutor,12,772,0.10478930994634594,0.07857982310386262,0.04506729236393221,10.997738698788144,true,false,false
tutor,12,773,0.10615764513363904,0.0940010085149175,0.031751137228387766,10.991054079181135,true,true,true
tutor,12,774,0.10554285848484381,0.1395476325946248,0.03959041679426748,10.977364902538048,true,true,true
tutor,12,775,0.10653766005482163,0.14620296657229953,0.04184459263445514,10.99609409873293,true,true,true
tutor,12,776,0.10496137955066724,0.16089726037426177,0.039709684532001355,10.99765668496333,true,true,true
tutor,12,777,0.10446336685102608,0.05457275491852567,0.030246549154460116,10.98984431853842,true,false,false
tutor,12,778,0.0984525367065417,0.037923493786376494,0.043387261867868086,10.957854072720638,true,false,false
tutor,12,779,0.10915961058825208,0.12598699226065174,0.03544732190689605,10.980818463758153,true,true,true
tutor,12,780,0.10934580694119372,0.06871571251762394,0.033151786984060176,10.995073148976074,true,false,false
tutor,12,781,0.09753591597167074,0.08615849636133131,0.020263297246054808,10.99881259433833,true,true,true
tutor,12,782,0.10717783387504687,0.11119105638428106,0.03392374211849787,10.987158885076648,true,true,true
tutor,12,783,0.10019073147045894,0.1264939590589538,0.03602731562278117,10.994981800654681,true,true,true
tutor,12,784,0.09938486433574387,0.07138370000205074,0.050988806187009024,10.992888132159742,true,false,false
tutor,12,785,0.10461358245041598,0.027342719061164745,0.03312845716962832,10.991047313311968,false,false,false
tutor,12,786,0.103806762434606,0.1475544439248306,0.03211709807071886,10.994589248228973,true,true,true
tutor,12,787,0.1026149094996629,0.1003116582921027,0.04654175570845598,10.99549252052227,true,false,false
tutor,12,788,0.0975858102696268,0.07632413286816808,0.031393998740368634,10.992821156447977,true,true,true
tutor,12,789,0.10524580793386779,0.10838568369616727,0.03975967767220271,10.99032985920621,true,true,true
tutor,12,790,0.10767247810066444,0.1946763151770003,0.03564310415935245,10.983972591669081,false,true,true
tutor,12,791,0.10649610646776858,0.08133472062195438,0.05211799038323753,10.997398469256133,true,false,false
tutor,12,792,0.10783218741046377,0.19836085985037186,0.051454827614500674,10.99785469211301,true,true,true
tutor,12,793,0.10737373588032154,0.13506010004813546,0.03857271807298724,10.963219450403138,true,true,true
tutor,12,794,0.10587570576538413,0.10061522335334804,0.049856106388678226,10.998836859814851,true,false,false
tutor,12,795,0.10634858282430898,0.14048734933010534,0.02433586812416413,10.992051854532711,true,true,true
tutor,12,796,0.10918655596853805,0.09333530792011072,0.02276820977102921,10.996992554184347,true,true,true
tutor,12,797,0.09934656833425778,0.11321785789060221,0.034574002982331216,10.995515918039644,true,true,true
tutor,12,798,0.10418891558177769,0.13996516839368825,0.04426900786305942,10.999087466574307,true,true,true
tutor,12,799,0.10387234601210517,0.10872883292148722,0.03522238504948774,10.996090502023273,true,true,true
tutor,12,800,0.10233911772027324,0.1082839722255742,0.02765162606237836,10.991174634197147,true,true,true
tutor,12,801,0.10557351687438093,0.1919064674163441,0.028261706688453632,10.972255053185398,false,true,true
tutor,12,802,0.10388987643456145,0.15534340369951644,0.052097342933672734,10.990617941322405,true,true,true
tutor,12,803,0.10142297503561287,0.11043901840797121,0.04109935207450487,10.987305279398893,true,true,true
tutor,12,804,0.10287474151538616,0.12986529694340856,0.0476316840200067,10.995533522238485,true,true,true
tutor,12,805,0.10380257896537698,0.09908180061668137,0.03069290093640297,10.993826899877416,true,true,true
tutor,12,806,0.10400354775359341,0.12982010838917196,0.034657694419547976,10.993607587356902,true,true,true
tutor,12,807,0.11091539066547677,0.15482466843035478,0.042927014766695644,10.995008441474168,true,true,true
tutor,12,808,0.10713079668512368,0.10332604463012895,0.030101829560766243,10.997040193923723,true,true,true
tutor,12,809,0.11033890211436076,0.11698235587803212,0.049407039182005695,10.998050357858144,true,true,true
tutor,12,810,0.10628230501829929,0.07274339002107472,0.03808577195864331,10.995782934931563,true,false,false
tutor,12,811,0.10778678521544577,0.1015978837840382,0.05037931351792041,10.994498145632486,true,false,false
tutor,12,812,0.10409725409434056,0.153163868457556,0.035823542599910996,10.98659113833755,true,true,true
tutor,12,813,0.09830351004272096,0.11088190337614694,0.03217282741433965,10.99417725852149,true,true,true
tutor,12,814,0.10889619250044044,0.060311723605382325,0.04684194434594667,10.997764067359848,true,false,false
tutor,12,815,0.1056458506300347,0.13365753343294068,0.04362296692799438,10.984898277739727,true,true,true
tutor,12,816,0.1072064737190685,0.11835610975996365,0.03176224564600754,10.981929670616115,true,true,true
tutor,12,817,0.10646140472387454,0.0318552537922976,0.044413920098851964,10.997052503328677,true,false,false
tutor,12,818,0.10593045134836651,0.13851720479762486,0.034697085945164616,10.991517853867139,true,true,true
tutor,12,819,0.1099017893504271,0.17013207633868271,0.03884648140262535,10.995629717568793,true,true,true
tutor,12,820,0.10499731631286047,0.16123200041264343,0.03968266773353327,10.992793262280907,true,true,true
tutor,12,821,0.10688578856544179,0.1428538168315583,0.03383316862207491,10.981008953660167,true,true,true
tutor,12,822,0.10165554603686383,0.08862820325225446,0.04389407945832957,10.993849420996456,true,false,false
tutor,12,823,0.10148295711081401,0.1140889083983558,0.04093282307227819,10.981176500218153,true,true,true
tutor,12,824,0.10644115055227776,0.10619574547734631,0.037609349488348216,10.994157727871675,true,true,true
tutor,12,825,0.10616284139322878,0.2006553560277511,0.029868340182761792,10.98988224277588,false,true,true
tutor,12,826,0.10360727847749066,0.20308651538109473,0.03502783487338455,10.987299829317955,false,true,true
tutor,12,827,0.10586589412093277,0.0745032916226197,0.039186781361150766,10.998891843706842,true,false,false
tutor,12,828,0.10149873216548909,0.1494350607573255,0.026552388292437133,10.990375377667954,true,true,true
tutor,12,829,0.10575779068910504,0.07476617635167346,0.026967607423945477,10.994640886785723,true,true,true
tutor,12,830,0.10056417212690895,0.0911195728530655,0.03566034936510523,10.99554193375725,true,true,true
tutor,12,831,0.10332404276829198,0.12361804310289765,0.03657312972794785,10.995211363739005,true,true,true
tutor,12,832,0.10347828400229668,0.14512460948880967,0.03798717480372502,10.989632782264989,true,true,true
tutor,12,833,0.10321920174562947,0.12819502858367737,0.030528245679477563,10.985332015321593,true,true,true
tutor,12,834,0.10918055072719751,0.10473945395906432,0.047376371029123295,10.971947827120598,true,true,true
tutor,12,835,0.105377702703333,0.09334985497310386,0.03667844895368846,10.99233421335419,true,true,true
tutor,12,836,0.10029200621550356,0.09341086280297713,0.056543487139542103,10.985744073424557,true,false,false
tutor,12,837,0.1072945524637883,0.09776883349666655,0.03811796496982179,10.994876031595446,true,true,true
tutor,12,838,0.10487665507488173,0.067857543313898,0.037667945009846396,10.992558429453382,true,false,false
tutor,12,839,0.11022926215486138,0.16956762220448923,0.03730772679620389,10.99548281957127,true,true,true
tutor,12,840,0.11037529920941253,0.09879542152516832,0.035613904736619295,10.980306947042255,true,true,true
tutor,12,841,0.10799718294332558,0.04915634246346979,0.04219327877764051,10.99457689030827,true,false,false
tutor,12,842,0.10502395979604018,0.09729775815332166,0.04857269259652014,10.99579687393047,true,false,false
tutor,12,843,0.10273178277928685,0.1368923272126136,0.033945461081521376,10.9969402752217,true,true,true
tutor,12,844,0.1022291715545705,0.09072950228456009,0.0423917359578201,10.997853980767337,true,false,false
tutor,12,845,0.10352130943849998,0.11482190649640306,0.035888937114431675,10.985684877662209,true,true,true
tutor,12,846,0.10431245641401615,0.09743946567791374,0.04198745898981776,10.997546966840067,true,true,true
tutor,12,847,0.11000855129700599,0.1390266289748927,0.04599243558333155,10.981325531150077,true,true,true
tutor,12,848,0.1065566038904969,0.11125594854549485,0.02905598249859722,10.994629925544446,true,true,true
tutor,12,849,0.10229329757187552,0.12445055718518352,0.03195039828052658,10.994960431701562,true,true,true
tutor,12,850,0.10214887302997565,0.1309382837563512,0.039457613257467335,10.997717402131055,true,true,true
tutor,12,851,0.10154152845822854,0.08146330062258843,0.02947015662653961,10.987682827603924,true,true,true
tutor,12,852,0.10017924232478546,0.15291309761095292,0.03494120098153009,10.99556593302964,true,true,true
tutor,12,853,0.10225446853650266,0.09204812679663553,0.04619405748466916,10.9968551395837,true,false,false
tutor,12,854,0.09891550136677328,0.04051666222681903,0.03239939326075895,10.995913248536494,true,false,false
tutor,12,855,0.09900521248211322,0.06384709352365855,0.04126927318222661,10.995377398553941,true,false,false
tutor,12,856,0.11127298940574232,0.0908955615575846,0.046032890455722154,10.99568253002136,true,false,false
tutor,12,857,0.10189364052603962,0.10249167997733248,0.0308785977549143,10.992829214204434,true,true,true
tutor,12,858,0.10455071243552322,0.12153167187757373,0.03827563407100811,10.996541867723737,true,true,true
tutor,12,859,0.10706653284583018,0.18254844360423542,0.04262694912457287,10.995718793729077,true,true,true
tutor,12,860,0.11302914972675028,0.1224896309596624,0.03946611413544616,10.97914839780217,true,true,true
tutor,12,861,0.10810151487225454,0.07081201605538417,0.0347826329538063,10.99221829308383,true,false,false
tutor,12,862,0.10132889935849677,0.11278437599721171,0.050286927795561515,10.992837311066173,true,true,true
tutor,12,863,0.10529877474445917,0.06463752022031218,0.05025854165307516,10.997839570970843,true,false,false
tutor,12,864,0.1078286199024585,0.041246060709906336,0.04204444485994541,10.99343841557028,true,false,false
tutor,12,865,0.1042615659037745,0.14129371682971667,0.03904974908324174,10.997955779916364,true,true,true
tutor,12,866,0.10587272296453644,0.11084455877807554,0.030299578300389703,10.99848012612622,true,true,true
tutor,12,867,0.10185893881117843,0.17271056319399616,0.043238404123963195,10.991829079074451,true,true,true
tutor,12,868,0.10252520474633658,0.11031670125393271,0.020566021734982086,10.998379920736891,true,true,true
tutor,12,869,0.10512351174183905,0.09366875249443461,0.04475900905692817,10.993014306460383,true,false,false
tutor,12,870,0.10253873976070357,0.10669344794514081,0.043149849246740146,10.98751359488024,true,true,true
tutor,12,871,0.10892680516097235,0.17308194524309412,0.046559669832360054,10.997164619845869,true,true,true
tutor,12,872,0.10186771508888592,0.05338408054563092,0.03952225047942713,10.988029987547911,true,false,false
tutor,12,873,0.10201997775489609,0.10599221939027265,0.03907922145362541,10.998598697214234,true,true,true
tutor,12,874,0.10286813035105119,0.11067238605751373,0.04723269350496604,10.989473290393883,true,true,true
tutor,12,875,0.10848751423619316,0.11143928645110057,0.030653577396302083,10.996423534807946,true,true,true
tutor,12,876,0.10943312439177974,0.18947241345644752,0.03571600859092408,10.97916833181059,false,true,true
tutor,12,877,0.09949260352994335,0.04646049742802107,0.036293866305423785,10.9916709964603,true,false,false
tutor,12,878,0.10422266984955549,0.09310024343149453,0.038951981388936546,10.994428778954054,true,true,true
tutor,12,879,0.10780285899641308,0.10858203589634088,0.04030131991125603,10.996619765317538,true,true,true
tutor,12,880,0.10276663317908773,0.03449724211669765,0.029243192905889597,10.997992822327427,false,false,false
tutor,12,881,0.10630030421876886,0.1406080310935966,0.039507600342187775,10.992741919096071,true,true,true
tutor,12,882,0.10343292008224066,0.166659673843748,0.041369016866308256,10.98960276391393,true,true,true
tutor,12,883,0.10606073081267461,0.05263992572375879,0.03186065626762922,10.981656065911968,true,false,false
tutor,12,884,0.10531566903838216,0.046995598694628805,0.03416584150118024,10.997856607586266,true,false,false
tutor,12,885,0.10905903110725199,0.0980755270773845,0.02497989206197386,10.996188490772994,true,true,true
tutor,12,886,0.11070390752651323,0.06820465125706703,0.044102637554870414,10.998235820787656,true,false,false
tutor,12,887,0.1077241463115166,0.13144788179883302,0.03699735371076106,10.99007493198939,true,true,true
tutor,12,888,0.10560248223866658,0.09437670693178006,0.041086783361191766,10.99588960317723,true,true,true
tutor,12,889,0.10163227425399787,0.11971992170913782,0.031139974296622023,10.996820410530136,true,true,true
tutor,12,890,0.10383811484363387,0.1773469605773426,0.0516273049597821,10.989632142209794,true,true,true
tutor,12,891,0.10841542981614909,0.10315742069833608,0.020490430365189143,10.994428185282445,true,true,true
tutor,12,892,0.10741235626324323,0.1127303559406739,0.028292133487352166,10.997004836810124,true,true,true
tutor,12,893,0.10821450045260772,0.07376558206709702,0.025775741373966717,10.999073032447996,true,true,true
tutor,12,894,0.10204900414187817,0.1346819596367156,0.03527511096615975,10.996220762315764,true,true,true
tutor,12,895,0.1098636229692333,0.20781499085858385,0.03396381500230905,10.991351798183377,false,true,true
tutor,12,896,0.10752142672147275,0.03861922973767303,0.03807516773789718,10.995574869981466,true,false,false
tutor,12,897,0.10262613325313213,0.07978287929587027,0.012195586367425036,10.998508438338638,true,true,true
tutor,12,898,0.10579952743373328,0.0971203094810566,0.044444025593834986,10.99068567785027,true,false,false
tutor,12,899,0.10307020146635872,0.11195806963920778,0.05812845890360742,10.991750097630128,true,false,false
tutor,12,900,0.10569352238100312,0.1181063299704195,0.04732249408278238,10.99123557462012,true,true,true
tutor,12,901,0.10502803267612221,0.14605206354864514,0.03631566532785121,10.99963547404947,true,true,true
tutor,12,902,0.10738207381141879,0.042917182384176245,0.04247269431676702,10.993873391841158,true,false,false
tutor,12,903,0.10637951969798112,0.0814043714466555,0.04140125313785721,10.980254513421395,true,false,false
tutor,12,904,0.1052671611942641,0.12923625363260002,0.03841352000644835,10.988222673873128,true,true,true
tutor,12,905,0.10072099141803474,0.12470088663730831,0.04640519264082617,10.993925576500052,true,true,true
tutor,12,906,0.10164275679959572,0.13016258429414126,0.03620628913098532,10.996945942287034,true,true,true
tutor,12,907,0.10892233371315117,0.09720153172086904,0.05712791261315817,10.998043622334489,true,false,false
tutor,12,908,0.10533061203154553,0.09592030212243367,0.050100667304263755,10.996215189567565,true,false,false
tutor,12,909,0.09791283185176791,0.06840664645981226,0.03414505573668094,10.998394181114856,true,false,false
tutor,12,910,0.09785769244872096,0.05677270933494126,0.03720934943262017,10.983540473218117,true,false,false
tutor,12,911,0.10503867030737918,0.10823522945673147,0.044348198774344344,10.995346803392364,true,true,true
tutor,12,912,0.10453143404463022,0.029138320886579822,0.021425145820507474,10.996342942539284,false,false,false
tutor,12,913,0.10038383470276796,0.13857755346840536,0.02518897013032473,10.997320543266742,true,true,true
tutor,12,914,0.10475984084287825,0.10362855026626135,0.038598119973644415,10.988884934187261,true,true,true
tutor,12,915,0.10496123459813364,0.11508146426969965,0.042718736145083196,10.995300766452807,true,true,true
tutor,12,916,0.10558950139514661,0.14157317116562043,0.02698658269032302,10.99443116338749,true,true,true
tutor,12,917,0.10971087822151764,0.08998592829437511,0.039132701732590515,10.98084474501412,true,true,true
tutor,12,918,0.10836074694226652,0.11196388945816145,0.040384044643130106,10.987239938894831,true,true,true
tutor,12,919,0.10471915270270558,0.07993364736802427,0.045501262826608095,10.987574920497705,true,false,false
tutor,12,920,0.10607561539368465,0.14731396868692032,0.03600834588979397,10.994242704098802,true,true,true
tutor,12,921,0.10691659847674438,0.11814468598148317,0.03312664812136195,10.995214470332085,true,true,true
tutor,12,922,0.10888725152235418,0.09692949641954152,0.047585084347037274,10.993405288010837,true,false,false
tutor,12,923,0.10237942251164095,0.1264899144228793,0.03171604292921408,10.99817261187236,true,true,true
tutor,12,924,0.10076040587963345,0.09993989672789878,0.041293122680104266,10.997534761967897,true,true,true
tutor,12,925,0.10422962827771919,0.1285567414746544,0.02953651195505129,10.985720850407198,true,true,true
tutor,12,926,0.10208511941472118,0.09068619600821863,0.029681284204302726,10.997636524186845,true,true,true
tutor,12,927,0.10588797874718751,0.13783364943922582,0.042348428231379395,10.994698006351497,true,true,true
tutor,12,928,0.09956169651062113,0.06424949642011277,0.033431021072306,10.993589076474498,true,false,false
tutor,12,929,0.1060576705246649,0.10137928845322844,0.04115952647517491,10.993222667946402,true,true,true
tutor,12,930,0.10208086328124175,0.07090339248474985,0.02974129127203184,10.995875734550955,true,true,true
tutor,12,931,0.09891777458975329,0.17714816673710904,0.035625728580249344,10.995924346786179,true,true,true
tutor,12,932,0.10522690030012823,0.10612626837347872,0.03079869786791895,10.999152278757261,true,true,true
tutor,12,933,0.10159754440168894,0.1371314916213948,0.03650370291025489,10.968683470939668,true,true,true
tutor,12,934,0.1094126045472991,0.1580909806606897,0.03383558967378982,10.99796011954906,true,true,true
tutor,12,935,0.10546106268901331,0.029374470751839937,0.032634766849727805,10.997185404160383,false,false,false
tutor,12,936,0.10248627548498107,0.06351682772868911,0.037086458793046964,10.998019316608493,true,false,false
tutor,12,937,0.1070016353406315,0.13856766868321826,0.03570915371869347,10.99782641637533,true,true,true
tutor,12,938,0.10514155734851846,0.07575089090969316,0.0369456594629503,10.994710555117644,true,false,false
tutor,12,939,0.10125467940950239,0.05929552280159321,0.04211382008720759,10.996738347549949,true,false,false
tutor,12,940,0.10378581870335193,0.15491018404122817,0.02858017868805759,10.99159235345619,true,true,true
tutor,12,941,0.10721203621775968,0.13782190072586106,0.05122775649791005,10.98525770732682,true,true,true
tutor,12,942,0.10340046805729712,0.0634441991445348,0.029254878180114515,10.996370945931924,true,false,false
tutor,12,943,0.10256918894990005,0.06897498400774163,0.04890543858925919,10.994138631468262,true,false,false
tutor,12,944,0.10550799402307384,0.0649231489475256,0.04319666948851148,10.986770715658224,true,false,false
tutor,12,945,0.10223402998488357,0.10580412419683453,0.03184806080023032,10.998337016724978,true,true,true
tutor,12,946,0.10865606015189208,0.06632881932165592,0.036222507667974045,10.987747397125654,true,false,false
tutor,12,947,0.09964566256462634,0.026176330408726835,0.03592192985559553,10.997142471466654,true,false,false
tutor,12,948,0.1048190311894008,0.09762582463452156,0.036531423582366496,10.99548323009703,true,true,true
tutor,12,949,0.10316508817677097,0.09609172107866408,0.029056301762462242,10.993482886584966,true,true,true
tutor,12,950,0.10320356452150975,0.1050098947058945,0.030690184936626536,10.993437510983386,true,true,true
tutor,12,951,0.10825145505061753,0.0957708985367546,0.04491066931408033,10.993938689740808,true,false,false
tutor,12,952,0.10656403826982622,0.08828110191332778,0.057815193029915724,10.97578697672012,true,false,false
tutor,12,953,0.10671336864153716,0.10428182496539903,0.03648518366757905,10.996967843920839,true,true,true
tutor,12,954,0.11080380560609199,0.09758689736900747,0.03383683877289783,10.99721453918862,true,true,true
tutor,12,955,0.10556118296699224,0.07571384448777993,0.03704420858133988,10.997390669021243,true,false,false
tutor,12,956,0.10061625470192853,0.10415723150901467,0.046623478617288654,10.994986072317895,true,true,true
tutor,12,957,0.10167695778622193,0.11756262698507616,0.03211844055182895,10.991863172700839,true,true,true
tutor,12,958,0.10076921994287484,0.047896404231148694,0.03484196131396474,10.994680197735482,true,false,false
tutor,12,959,0.0972944104550231,0.09351565702684225,0.03588182067730604,10.996584359469566,true,true,true
tutor,12,960,0.1047960381624336,0.16530204048512603,0.042092905550417815,10.99865152300671,true,true,true
tutor,12,961,0.10769904467611673,0.06694629545373776,0.04738072720180131,10.99442311816638,true,false,false
tutor,12,962,0.10066936301308953,0.09131329069425165,0.02565797300956067,10.991791352478655,true,true,true
tutor,12,963,0.10232446354345494,0.09473536490230376,0.050251427348071843,10.989496424157123,true,false,false
tutor,12,964,0.10532634987655634,0.11488245889895492,0.059201968537958415,10.996907424585014,true,false,false
tutor,12,965,0.10637601983351518,0.10844140479477449,0.040126439315612994,10.997199910614038,true,true,true
tutor,12,966,0.10596462726415948,0.08336090574398328,0.04867315766438608,10.99802966358955,true,false,false
tutor,12,967,0.10453693405779974,0.09769509525770127,0.032283262101540686,10.997349603422702,true,true,true
tutor,12,968,0.10050069977465609,0.08851183153537609,0.03525331737975937,10.993960592046347,true,true,true
tutor,12,969,0.10420758862063403,0.12539537887163738,0.04811024400535581,10.993205998641757,true,true,true
tutor,12,970,0.10747555344316685,0.04166107500535319,0.045909381071961367,10.993970901410389,true,false,false
tutor,12,971,0.10301182243806441,0.07564580399947347,0.017026208742451435,10.998718497940057,true,true,true
tutor,12,972,0.10181656946212875,0.11986227114351515,0.03573804650681939,10.98503489485936,true,true,true
tutor,12,973,0.10272506850593272,0.08121490684265985,0.03386419592909459,10.994127684496668,true,true,true
tutor,12,974,0.09917310214559813,0.08023926672158659,0.029117300407692136,10.99397121389302,true,true,true
tutor,12,975,0.10184030093356361,0.040746165255829164,0.05054828890509328,10.983743819924575,true,false,false
tutor,12,976,0.1021538923510964,0.09859546837863593,0.030389971269418444,10.993091030173897,true,true,true
tutor,12,977,0.10360720210175996,0.08829270099121823,0.045027088389193066,10.990943723002786,true,false,false
tutor,12,978,0.10762974255584445,0.0570519461052768,0.030280042176857747,10.98885961509878,true,false,false
tutor,12,979,0.10046901455283355,0.0732552488394383,0.04858418812309582,10.986799622118086,true,false,false
tutor,12,980,0.0998554061138624,0.056544924848706095,0.02571819828769681,10.999082091433355,true,false,false
tutor,12,981,0.10448204431255784,0.03843841437598234,0.03635600252668019,10.978391059360908,true,false,false
tutor,12,982,0.09634292250056137,0.14214099953410064,0.02908483354385137,10.98309025000286,true,true,true
tutor,12,983,0.10582194000384014,0.13061037029519368,0.05275911868918379,10.996105124713338,true,true,true
tutor,12,984,0.10311947939117322,0.15115685780166832,0.0339956756825073,10.993923083238286,true,true,true
tutor,12,985,0.10564042662705536,0.08674706942251584,0.026593056079018122,10.996616855351716,true,true,true
tutor,12,986,0.10403989646054938,0.08994523144100519,0.031896132948123546,10.99090569409298,true,true,true
tutor,12,987,0.10512867995113974,0.1180990786081413,0.04026279743815693,10.98581465543971,true,true,true
tutor,12,988,0.09721918665211474,0.11554011545119337,0.0391234957779575,10.998687505821108,true,true,true
tutor,12,989,0.10257349858449469,0.04243487441388473,0.024223758501792873,10.990257582208164,false,false,false
tutor,12,990,0.10374279624825683,0.14015247579264792,0.025554176240262853,10.979368124699834,true,true,true
tutor,12,991,0.1049833464863626,0.1115271666474205,0.05030203255350409,10.979738109793583,true,true,true
tutor,12,992,0.10417861866566273,0.09193316255092635,0.04918111065871573,10.996309681331251,true,false,false
tutor,12,993,0.10102421138224146,0.08783461130366299,0.049023332918012606,10.995089204521664,true,false,false
tutor,12,994,0.10554390745169685,0.09422685965493181,0.03358569149605469,10.983303523854795,true,true,true
tutor,12,995,0.10593112268640385,0.12369174569609907,0.03675204676421729,10.996127136014742,true,true,true
tutor,12,996,0.10663998213694939,0.10128191751472554,0.030503903217807098,10.979933299582447,true,true,true
tutor,12,997,0.10427133845446881,0.06448349600137356,0.0367929994508578,10.998712933148969,true,false,false
tutor,12,998,0.10399959546190785,0.11241433979485477,0.0394893957839417,10.98499559560651,true,true,true
tutor,12,999,0.10306235248318837,0.13342154578629487,0.05192990994392438,10.987002328191158,true,true,true
tutor,30,0,0.10120628023494985,0.1263526137171858,0.017933134226668125,28.994466854421454,true,true,true
tutor,30,1,0.10391798152756393,0.09742064494924323,0.01956427395927152,28.994387526682374,true,true,true
tutor,30,2,0.10553371706675488,0.11753611998185223,0.02587405845766736,28.992826961367264,true,true,true
tutor,30,3,0.1058368022841894,0.11173061180545532,0.02386243319506946,28.991011598900474,true,true,true
tutor,30,4,0.10497846031922757,0.11491494299349934,0.021223469944683257,28.99581711874763,true,true,true
tutor,30,5,0.1008516686293177,0.09304367411975249,0.02494795199656802,28.99522789348324,true,true,true
tutor,30,6,0.10398517040801719,0.10466670736147766,0.02272951000664372,28.99598195020316,true,true,true
tutor,30,7,0.10254804421126872,0.09694930130767883,0.024213878989817243,28.98158207730949,true,true,true
tutor,30,8,0.1032629339704701,0.09318292369622118,0.030837172153463495,28.997549023813292,true,true,true
tutor,30,9,0.09741302878654425,0.08413648516908345,0.02036597664571904,28.990357455361348,true,true,true
tutor,30,10,0.1031353634744192,0.11181023455918904,0.02288439280688235,28.983244436837865,true,true,true
tutor,30,11,0.10506038696354578,0.09403834258810782,0.024264321707874712,28.99590942195759,true,true,true
tutor,30,12,0.1010552174610646,0.1328527037171025,0.02167064441845215,28.9963555830102,true,true,true
tutor,30,13,0.1033788307829323,0.08066491850659634,0.024573076953050235,28.987642129585055,true,true,true
tutor,30,14,0.10234016631298183,0.08410287788751317,0.020777949080415574,28.99726477603103,true,true,true
tutor,30,15,0.10516757593099907,0.09123990301941813,0.02703994710365357,28.99111140757503,true,true,true
tutor,30,16,0.10199746357628355,0.13037245439454268,0.02300757393080487,28.990190022513733,true,true,true
tutor,30,17,0.10742530532411847,0.13183185140685752,0.025970149797881956,28.996242902655364,true,true,true
tutor,30,18,0.10589996627805086,0.09729768559102875,0.026119260735274603,28.99502525501732,true,true,true
tutor,30,19,0.10408996753299254,0.09667758553476075,0.025993222976745004,28.995260127861282,true,true,true
tutor,30,20,0.10526476117718751,0.08815684441936308,0.024381659961905097,28.99317451159743,true,true,true
tutor,30,21,0.10369590730053581,0.10807142993814979,0.021508181233620728,28.99471048939526,true,true,true
tutor,30,22,0.11067773557282001,0.10428834988871123,0.023739589817631412,28.987913684597473,true,true,true
tutor,30,23,0.105985957888845,0.11173277906682905,0.021009871494993147,28.992019289105695,true,true,true
tutor,30,24,0.10422679842359182,0.12113358503970188,0.022945552001877683,28.986729080538776,true,true,true
tutor,30,25,0.10281067259972032,0.11343804680070153,0.0269095306338009,28.996880482970358,true,true,true
tutor,30,26,0.10447703071300933,0.09007059525670923,0.02537825569061052,28.994149467119293,true,true,true
tutor,30,27,0.10351709252951023,0.12044457233901604,0.021786421739622048,28.991562508961945,true,true,true
tutor,30,28,0.10148045820437773,0.11551886043520333,0.025276608979228215,28.995126684940455,true,true,true
tutor,30,29,0.10803412037553356,0.12175365487106073,0.024735394978911716,28.968755690575726,true,true,true
tutor,30,30,0.10760601660422912,0.1131909095377823,0.02003222807553091,28.994593957916273,true,true,true
tutor,30,31,0.10689099165358983,0.12603992576589296,0.025534111533592436,28.9972350386917,true,true,true
tutor,30,32,0.10702596890702927,0.14143002527165133,0.02191862925318806,28.99512489642492,true,true,true
tutor,30,33,0.10552308089612764,0.10557193538515397,0.025813125593980062,28.993461306638984,true,true,true
tutor,30,34,0.10669199815618644,0.1193887221776076,0.024514765926236498,28.979807097590882,true,true,true
tutor,30,35,0.10890702062378112,0.06926149743862844,0.02560831564865798,28.983406318889024,true,true,true
tutor,30,36,0.09679883570819978,0.13433345045561756,0.022533360964246383,28.997122338865704,true,true,true
tutor,30,37,0.10187271699144061,0.07480603927766476,0.024474788996128552,28.987715081334887,true,true,true
tutor,30,38,0.10380477178522923,0.1007999907952288,0.023191603499419344,28.994412321912577,true,true,true
tutor,30,39,0.10099963425480095,0.0773795954340031,0.022804497724004353,28.992067377810724,true,true,true
tutor,30,40,0.10225576059040918,0.12070810236866984,0.02244999706502436,28.99564772804099,true,true,true
tutor,30,41,0.10084439376366837,0.10667295036798986,0.021003889911463933,28.993937478343007,true,true,true
tutor,30,42,0.10449966997691354,0.07518571733079207,0.024129159426161853,28.995870159160518,true,true,true
tutor,30,43,0.10512653331707933,0.10949722569216692,0.024648982909208018,28.994441725031074,true,true,true
tutor,30,44,0.10116803018014803,0.07604278308502312,0.021578255898513407,28.987094032074424,true,true,true
tutor,30,45,0.1027303304563845,0.08785328608582704,0.02208825392009579,28.995158098361085,true,true,true
tutor,30,46,0.10042765265343838,0.10357689973184593,0.02778761743830237,28.99366522442108,true,true,true
tutor,30,47,0.10557281492968175,0.14212762740276405,0.021158952430199985,28.9941241322788,true,true,true
tutor,30,48,0.10414413036962931,0.0910459896718435,0.020404959734383915,28.994260795780214,true,true,true
tutor,30,49,0.10496985525965828,0.08090378617644015,0.029388416563415974,28.987432257603228,true,true,true
tutor,30,50,0.10063490743555338,0.13140433986067765,0.025262856128597005,28.995639315042784,true,true,true
